date,SWC,LE,H,G,Rn,VPD_ec,ET,EF,site,VPD,NDWI_s2,NDWI_anom,GWS_cm,group_le,group
2018-12-02,19.34492,-0.3378513,-11.30425,-42.71509,-54.83144,5.821142,0.0,,Oran,5.320555,-0.2056451612903226,0.07402746221028136,0.853722638874563,wet_inactive,wet_deep
2018-12-03,19.18926,-7.581576,1.009435,-37.43732,-46.84665,5.450973,0.0,,Oran,5.678448,-0.2056451612903226,0.07402746221028136,0.9252261717348126,wet_inactive,wet_deep
2018-12-04,19.11321,1.178984,-0.6864726,-37.87757,-44.9708,5.268501,0.0017038353274038,,Oran,4.957467,-0.2056451612903226,0.07402746221028136,0.9967297045950622,wet_inactive,wet_deep
2018-12-05,19.12397,1.11376,0.8851815,-42.27411,-51.81392,6.473386,0.0016156174548783,,Oran,4.7446017,-0.2056451612903226,0.07402746221028136,1.068233237455312,wet_inactive,wet_deep
2018-12-06,18.71123,0.6436281,7.602118,-38.6135,-52.17239,7.5425,0.0009351767142704,,Oran,3.9590874,-0.19174036420187263,0.08793225929873133,1.1397367703155616,wet_inactive,wet_deep
2018-12-07,18.41073,-0.8437678,-5.007744,-41.38727,-55.84272,6.667763,0.0,,Oran,3.482455,-0.1758233071225036,0.10384931637810035,1.2112403031758112,wet_inactive,wet_deep
2018-12-08,18.20097,-1.332106,-18.25913,-17.02769,-67.03671,5.997524,0.0,,Oran,3.6346655,-0.16735665138534112,0.11231597211526284,1.2827438360360608,wet_inactive,wet_deep
2018-12-09,18.05611,1.073873,-19.3361,-26.96155,-61.70586,8.26256,0.0015603919362143,,Oran,5.1499,-0.16735665138534112,0.11231597211526284,1.3542473688963104,wet_inactive,wet_deep
2018-12-10,17.85916,0.7947737,-34.12558,-37.87444,-69.75778,8.85117,0.0011555316413827,,Oran,5.4076576,-0.16735665138534112,0.11231597211526284,1.42575090175656,wet_inactive,wet_deep
2018-12-11,17.36567,1.970087,-24.47849,-40.19609,-61.37629,7.343812,0.0028524850152612,,Oran,3.4092276,-0.16735665138534112,0.11231597211526284,1.4972544346168095,wet_inactive,wet_deep
2018-12-12,17.34613,-5.996695,-23.64465,-27.79196,-64.56617,6.299128,0.0,,Oran,3.2813962,-0.1609022556390977,0.11877036786150624,1.568757967477059,wet_inactive,wet_deep
2018-12-13,17.50889,3.231255,-15.89738,-7.074932,-24.06304,6.921216,0.0046938341696072,,Oran,2.3758116,-0.1298452539234716,0.14982736957713236,1.640261500337309,wet_active,wet_deep
2018-12-14,25.63655,36.24367,-59.99269,-32.44434,-50.33001,6.55911,0.0525008709423922,,Oran,3.8059475,-0.1298452539234716,0.14982736957713236,1.7117650331975587,wet_active,wet_deep
2018-12-15,22.76036,0.5463542,-44.73027,-26.5743,-77.98158,5.685087,0.0007908962424614,,Oran,3.9254358,-0.1298452539234716,0.14982736957713236,1.7832685660578083,wet_inactive,wet_deep
2018-12-16,22.11787,-10.08072,-3.343085,-37.0183,-28.63228,6.249058,0.0,,Oran,3.6621797,-0.1298452539234716,0.14982736957713236,1.8547720989180578,wet_inactive,wet_deep
2018-12-17,21.74151,-1.757285,-47.72758,-19.52373,-68.99454,6.140752,0.0,,Oran,3.593208,-0.0930344769811157,0.18663814651948826,1.9001913053823967,wet_inactive,wet_deep
2018-12-18,21.0754,7.897697,-54.42643,-29.56773,-79.1886,6.07966,0.0114327237721618,,Oran,2.3488286,-0.0872807017543859,0.19239192174621805,1.8741069789864855,wet_active,wet_deep
2018-12-19,21.00867,2.980868,-12.14531,-10.20671,-19.09088,6.059484,0.0043223467278471,,Oran,3.89797,-0.0872807017543859,0.19239192174621805,1.8480226525905745,wet_active,wet_deep
2018-12-20,20.69468,-2.53156,-16.6956,-32.46871,-46.68365,5.537959,0.0,,Oran,3.07796,-0.0872807017543859,0.19239192174621805,1.8219383261946636,wet_inactive,wet_deep
2018-12-21,20.31432,-0.993448,-9.99827,-45.73261,-57.72795,5.237542,0.0,,Oran,2.6162593,-0.0872807017543859,0.19239192174621805,1.7958539997987524,wet_inactive,wet_deep
2018-12-22,20.29945,-7.341483,-1.682008,-10.58389,-7.067324,5.160325,0.0,,Oran,2.1507528,-0.0589299995001749,0.22074262400042904,1.7697696734028414,wet_inactive,wet_deep
2018-12-23,20.7298,-12.27898,3.566402,-42.95178,-12.68169,5.619968,0.0,0.0,Oran,2.300908,-0.0305792972459639,0.24909332625464006,1.7436853470069305,wet_inactive,wet_deep
2018-12-24,20.44755,-0.8464658,-0.7977025,-36.67507,-27.54775,4.790743,0.0,,Oran,3.2482507,-0.0305792972459639,0.24909332625464006,1.7176010206110193,wet_inactive,wet_deep
2018-12-25,20.16608,1.092842,-4.709044,-38.32932,-56.21889,5.174348,0.0015781934878272,,Oran,2.761282,-0.0305792972459639,0.24909332625464006,1.6915166942151083,wet_inactive,wet_deep
2018-12-26,19.99331,-1.599787,-44.96318,-16.69621,-76.08651,5.865054,0.0,,Oran,1.9109154,-0.0305792972459639,0.24909332625464006,1.6654323678191973,wet_inactive,wet_deep
2018-12-27,19.63584,1.446154,4.247402,-26.50726,-38.19501,4.967425,0.0020899244622698,,Oran,2.5098164,-0.03338488671822,0.24628773678238397,1.6393480414232862,wet_inactive,wet_deep
2018-12-28,19.28738,-3.340184,-1.241747,-44.10638,-52.31504,4.541425,0.0,,Oran,1.7175426,-0.030570087189805452,0.2491025363107985,1.6132637150273752,wet_inactive,wet_deep
2018-12-29,19.2935,-1.150748,-4.093013,-7.467667,-6.39021,4.749465,0.0,,Oran,1.7478155,-0.030570087189805452,0.2491025363107985,1.5871793886314642,wet_inactive,wet_deep
2018-12-30,19.17041,-4.621934,-17.35683,-27.17097,-64.25826,5.403043,0.0,,Oran,2.9160423,-0.01896835558807385,0.2607042679125301,1.561095062235553,wet_inactive,wet_deep
2018-12-31,18.72251,-0.5745167,-2.109332,-37.32757,-61.82126,4.674147,0.0,,Oran,5.36116,-0.02199166147505625,0.2576809620255477,1.535010735839642,wet_inactive,wet_deep
2019-01-01,18.41745,-2.634061,-6.31637,-28.45105,-62.43056,5.46944,0.0,,Oran,4.3753195,-0.032967812944036,0.12866630342961194,1.5089264094437311,wet_inactive,wet_deep
2019-01-02,18.07993,0.1018942,3.265463,-39.99978,-54.54841,5.036284,0.0001467738524087,,Oran,4.6043963,-0.018704225863720753,0.1429298905099272,1.4828420830478202,wet_inactive,wet_deep
2019-01-03,17.643,-0.1886032,-2.009441,-36.31033,-58.59409,4.466123,0.0,,Oran,2.4331796,-0.018704225863720753,0.1429298905099272,1.4567577566519092,wet_inactive,wet_deep
2019-01-04,17.67865,-8.569526,-24.65217,-27.0594,-58.45587,5.334974,0.0,,Oran,2.4101274,-0.0038232543825384505,0.1578108619911095,1.430673430255998,wet_inactive,wet_deep
2019-01-05,17.33706,0.8213899,9.638518,-35.77147,-61.36291,4.661295,0.0011813243280601,,Oran,3.979647,-0.02182978188133965,0.13980433449230828,1.404589103860087,wet_inactive,wet_deep
2019-01-06,17.4771,17.15191,-75.43874,-19.27795,-79.06351,10.29067,0.0248910085500405,,Oran,6.1123757,-0.038609818499031404,0.12302429787461654,1.378504777464176,wet_active,wet_deep
2019-01-07,16.84077,0.2432683,1.759204,-40.42558,-54.8059,6.594767,0.0003510618370733,,Oran,5.050287,-0.05085257051640755,0.1107815458572404,1.352420451068265,wet_inactive,wet_deep
2019-01-08,16.62207,1.671046,-7.138963,-29.94546,-60.514,6.110764,0.0024100987714267,,Oran,3.4687479,-0.05085257051640755,0.1107815458572404,1.326336124672354,wet_inactive,wet_deep
2019-01-09,16.75948,12.86141,-72.30104,-9.943444,-71.19885,9.831902,0.0186605036042549,,Oran,5.1557174,-0.06518048683612215,0.09645362953752579,1.300251798276443,wet_active,wet_deep
2019-01-10,16.44413,3.711469,-53.38392,-29.63177,-79.93483,7.013247,0.0053691641186358,,Oran,4.537308,-0.041562999680333,0.12007111669331494,1.2741674718805318,wet_active,wet_deep
2019-01-13,15.29128,0.1363789,-29.32799,-13.87856,-66.04964,6.8564,0.0001971428020742,,Oran,3.9089725,-0.04329610858629715,0.11833800778735079,1.1959144926927987,wet_inactive,wet_deep
2019-01-14,15.82763,9.515256,-68.48072,-8.610364,-70.62286,9.163312,0.0138083147569319,,Oran,5.272803,-0.0747193989149676,0.08691471745868035,1.1698301662968877,wet_active,wet_deep
2019-01-15,15.3787,1.242899,-42.08268,-30.15806,-67.97556,8.066445,0.001801586481608,,Oran,3.591596,-0.056908727867860456,0.10472538850578748,1.1437458399009768,wet_inactive,wet_deep
2019-01-16,15.10142,-6.637539,-41.17331,-17.96171,-69.68379,6.131246,0.0,,Oran,2.6221097,-0.037802550014013295,0.12383156635963465,1.1176615135050656,wet_inactive,wet_deep
2019-01-17,15.04976,-3.877231,-23.18569,-23.21148,-63.21802,5.494079,0.0,,Oran,2.7434604,-0.0448160514973196,0.11681806487632834,1.0537227504992415,wet_inactive,wet_deep
2019-01-18,15.00155,-4.448015,-11.24133,-40.82626,-54.96381,5.58264,0.0,,Oran,4.4384723,-0.0448160514973196,0.11681806487632834,1.0158683138893285,wet_inactive,wet_deep
2019-01-19,14.76525,2.856312,-19.43813,-29.39795,-39.05716,6.943618,0.0041312120811576,,Oran,3.2654736,-0.0504794644472589,0.11115465192638904,0.9780138772794154,wet_active,wet_deep
2019-01-20,15.94057,-260.5045,-4.522551,5.420039,-4.935519,-7.986416,0.0,,Oran,2.992604,-0.02257648503483485,0.1390576313388131,0.9401594406695023,wet_inactive,wet_deep
2019-01-21,18.6903,0.8575526,-34.7889,-32.62975,-76.95263,5.298938,0.0012390006248803,,Oran,4.247131,0.0053264943775892,0.16696061075123714,0.9023050040595892,wet_inactive,wet_deep
2019-01-22,17.68924,-0.3583406,-21.77309,-35.40307,-76.51246,5.063155,0.0,,Oran,3.2879097,0.0018059083684928497,0.16344002474214078,0.8644505674496762,wet_inactive,wet_deep
2019-01-23,18.52603,37.09369,-39.79525,-17.87717,-42.44929,-7.226154,0.0535845623243187,,Oran,4.340624,0.0018059083684928497,0.16344002474214078,0.8265961308397631,wet_active,wet_deep
2019-02-28,12.30424,0.4983397,-0.786867,-44.30325,-54.48742,10.1378,0.0007226832717878,,Oran,11.37706,0.13225511638854248,0.42761115354024526,-0.7729406014618876,surface_dependent,wet_deep
2019-03-01,12.34546,0.5461943,-3.125584,-27.81192,-37.5184,10.91923,0.0007940396652457,,Oran,11.683526,0.1301297790249035,0.1319267242180751,-0.8277076819535706,surface_dependent,wet_deep
2019-03-02,13.2632,7.756677,-51.65096,-13.8852,-60.12675,13.36486,0.0113222386570976,,Oran,10.492669,0.20053555799812706,0.20233250319129867,-0.8824747624452537,deep_access,wet_deep
2019-03-03,12.98799,2.077264,-39.9054,-29.73171,-62.53558,11.03635,0.0030213638205625,,Oran,12.45268,0.20053555799812706,0.20233250319129867,-0.9372418429369368,surface_dependent,wet_deep
2019-03-04,12.90057,1.442015,-6.224716,-38.28979,-54.84346,10.68407,0.002096322750874,,Oran,9.277526,0.20053555799812706,0.20233250319129867,-0.9920089234286198,surface_dependent,wet_deep
2019-03-05,12.7626,1.226995,-0.9607154,-16.11187,-28.63691,8.777827,0.0017851708007072,,Oran,5.988491,0.20053555799812706,0.20233250319129867,-1.0467760039203027,surface_dependent,wet_deep
2019-03-06,14.74471,2.344945,-13.49964,-36.36443,-42.77449,7.492172,0.0034103123769125,,Oran,4.9497137,0.2709413369713506,0.27273828216452217,-1.1015430844119858,wet_inactive,wet_deep
2019-03-07,14.02552,16.96645,-58.83828,-40.76255,-79.61841,7.094113,0.0246187213498389,,Oran,6.2314186,0.2709413369713506,0.27273828216452217,-1.156310164903669,deep_access,wet_deep
2019-03-08,13.08206,8.055475,-44.43103,-50.72329,-73.33237,7.685975,0.0116768296365731,,Oran,5.629434,0.21380722554563658,0.2156041707388082,-1.211077245395352,deep_access,wet_deep
2019-03-09,12.77796,0.6744488,1.383203,-44.96635,-54.51552,5.722574,0.000974847913867,,Oran,8.595595,0.21380722554563658,0.2156041707388082,-1.265844325887035,surface_dependent,wet_deep
2019-03-10,12.62358,0.7761318,10.03703,-39.85668,-49.41837,8.528786,0.0011268224092143,,Oran,10.6288595,0.1555463547170433,0.15734329991021492,-1.3206114063787182,surface_dependent,wet_deep
2019-03-11,13.34186,5.797077,-49.26762,-26.24263,-67.52211,13.64321,0.0084726231200008,,Oran,8.741501,0.16945888675943374,0.17125583195260535,-1.375378486870401,deep_access,wet_deep
2019-03-12,13.06032,-2.545603,-44.80585,-33.07448,-79.95837,7.154615,0.0,,Oran,10.536141,0.17907120533623266,0.18086815052940428,-1.4301455673620842,surface_dependent,wet_deep
2019-03-13,12.81077,16.04829,-128.1386,-14.17388,-79.59365,11.486,0.0234383019741307,,Oran,8.832604,0.17394266369834835,0.17573960889151996,-1.4849126478537673,deep_access,wet_deep
2019-03-14,11.61093,4.387584,-30.88271,-37.6305,-77.54288,8.80638,0.0063611964377981,,Oran,9.65132,0.17394266369834835,0.17573960889151996,-1.5396797283454504,deep_access,wet_deep
2019-03-15,12.26535,5.457529,-39.39835,-33.28186,-80.24522,12.42163,0.0079390355458557,,Oran,13.213004,0.17263754463160624,0.17443448982477786,-1.5944468088371335,deep_access,wet_deep
2019-03-16,12.10959,7.758433,-55.22581,-27.54611,-77.86795,14.04705,0.0113184044699221,,Oran,13.907413,0.17315993964879095,0.17495688484196256,-1.6492138893288164,deep_access,wet_deep
2019-03-17,11.85205,9.961744,-58.43881,-31.64779,-81.80603,14.23268,0.0145374040342989,,Oran,13.65606,0.17379042697510488,0.1755873721682765,-1.687013586807878,deep_access,wet_deep
2019-03-18,11.56041,5.224684,-62.87798,-30.54996,-83.00676,13.42715,0.0076170642277627,,Oran,4.8782654,0.11753106154632109,0.11932800673949269,-1.6700462037952564,deep_access,wet_deep
2019-03-19,11.4811,-3.422586,-32.6277,-33.39703,-78.09756,6.190275,0.0,,Oran,6.2661395,0.11753106154632109,0.11932800673949269,-1.6530788207826348,surface_dependent,wet_deep
2019-03-20,11.40338,-0.07926756,-17.31862,-23.41765,-49.34625,7.107704,0.0,,Oran,4.4409304,0.11753106154632109,0.11932800673949269,-1.6361114377700132,surface_dependent,wet_deep
2019-03-21,10.82663,3.992999,-14.21038,-32.09021,-35.98062,8.572783,0.0057909485889423,,Oran,5.7938786,0.11753106154632109,0.11932800673949269,-1.6191440547573916,deep_access,wet_deep
2019-03-22,10.31965,2.623643,6.93443,-28.12385,-64.95919,6.788075,0.0037920476768419,,Oran,6.0463657,0.0627671541057367,0.0645640992989083,-1.60217667174477,deep_access,wet_deep
2019-03-23,10.71308,-0.3522849,-1.151191,-54.40928,-57.21812,7.494243,0.0,,Oran,4.957696,0.09576007364524261,0.09755701883841421,-1.5852092887321485,surface_dependent,wet_deep
2019-03-24,10.28059,-9.721439,-16.39666,-41.59718,-55.20854,6.232802,0.0,,Oran,7.5085907,0.09576007364524261,0.09755701883841421,-1.568241905719527,surface_dependent,wet_deep
2019-03-25,10.91946,0.2591223,-12.71375,-40.83918,-63.5294,7.74049,0.0003755087263364,,Oran,9.85965,0.12239149123714396,0.12418843643031556,-1.5512745227069056,surface_dependent,wet_deep
2019-03-26,10.74895,0.3036993,-20.05086,-47.81165,-68.8847,10.73682,0.0004413907887135,,Oran,7.086778,0.1262532080442734,0.128050153237445,-1.534307139694284,surface_dependent,wet_deep
2019-03-27,10.57264,-0.9081076,-36.83391,-47.47406,-72.5922,6.860891,0.0,,Oran,7.200174,0.13690626032842018,0.1387032055215918,-1.5173397566816624,surface_dependent,wet_deep
2019-03-28,10.39941,-0.1794323,-6.251475,-60.0435,-67.54015,7.831593,0.0,,Oran,7.5352387,0.12372168893908025,0.12551863413225187,-1.5003723736690409,surface_dependent,wet_deep
2019-03-29,10.25334,1.333739,-42.00876,-40.88779,-84.50368,9.144987,0.0019333489027958,,Oran,5.7513733,0.12372168893908025,0.12551863413225187,-1.4834049906564193,surface_dependent,wet_shallow
2019-03-30,10.19275,-1.834324,-42.41437,-38.46459,-77.78808,7.362079,0.0,,Oran,5.222466,0.1101072840203275,0.1119042292134991,-1.4664376076437977,surface_dependent,wet_shallow
2019-03-31,10.14648,1.985298,-15.99303,-31.4321,-48.69901,7.55643,0.0028836190159563,,Oran,0.51821697,0.1189425308990526,0.1207394760922242,-1.4494702246311761,surface_dependent,wet_shallow
2019-04-01,25.2065,3.81017,-0.626061,-11.43459,-3.848785,6.039081,0.0055374632073464,,Oran,1.6099873,0.1189425308990526,0.07916980362632539,-1.4325028416185546,wet_active,wet_deep
2019-04-03,24.63044,-0.088815,-18.80371,-38.87954,-40.93722,7.011864,0.0,,Oran,8.779068,0.1189425308990526,0.07916980362632539,-1.3985680755933114,wet_inactive,wet_deep
2019-04-04,21.65389,12.55895,-45.91774,-49.98019,-81.73793,9.005399,0.0182429007087791,,Oran,7.092503,0.12678824991125304,0.08701552263852583,-1.3816006925806898,wet_active,wet_deep
2019-04-05,19.51766,1.153261,-35.53278,-45.69559,-83.68774,6.100559,0.0016730914398596,,Oran,3.4292567,0.1257987220447284,0.08602599477200118,-1.3646333095680683,wet_inactive,wet_deep
2019-04-06,20.02887,3.536772,-21.33797,-39.61619,-56.85735,5.791425,0.0051162449198711,,Oran,3.9126441,0.1351630175432269,0.0953902902704997,-1.3476659265554467,wet_active,wet_deep
2019-04-07,19.16117,13.14952,-55.00473,-39.52477,-82.11942,6.354861,0.0190451229790974,,Oran,4.345698,0.1351630175432269,0.0953902902704997,-1.3306985435428254,wet_active,wet_deep
2019-04-08,23.06562,1.711053,-0.3872331,-15.19644,-9.720674,5.62481,0.0024848426710384,,Oran,4.876489,0.1351630175432269,0.0953902902704997,-1.3137311605302036,wet_inactive,wet_deep
2019-04-09,23.78637,26.65967,-25.30236,-23.91059,-19.60509,7.736259,0.0387850670632402,,Oran,5.2522693,0.1351630175432269,0.0953902902704997,-1.2967637775175822,wet_active,wet_deep
2019-04-11,23.65767,8.553971,-43.17417,-32.36456,-77.5441,6.211791,0.0124004690500648,,Oran,7.5015016,0.14314255486027133,0.10336982758754412,-1.262829011492339,wet_active,wet_deep
2019-04-12,23.11013,9.195,-41.12994,-43.92648,-77.20451,7.657449,0.0133370991909986,,Oran,8.744504,0.1156267178312554,0.0758539905585282,-1.2458616284797175,wet_active,wet_deep
2019-04-13,20.59069,12.46123,-49.77838,-39.61359,-79.1969,10.93506,0.0181301502815885,,Oran,12.288392,0.1156267178312554,0.0758539905585282,-1.228894245467096,wet_active,wet_deep
2019-04-14,18.45086,1.244073,-125.4471,-50.27576,-64.22067,8.980187,0.0018089957358772,,Oran,11.737385,0.1156267178312554,0.0758539905585282,-1.2119268624544743,wet_inactive,wet_deep
2019-04-15,16.54537,1.229469,-15.54423,-42.87054,-54.76074,8.710581,0.001792260069316,,Oran,11.150935,0.1156267178312554,0.0758539905585282,-1.1949594794418528,wet_inactive,wet_deep
2019-04-16,15.3079,4.882217,-32.84538,-35.61892,-70.5396,11.27882,0.0071307304137986,,Oran,9.411074,0.0885221385579946,0.04874941128526739,-1.1779920964292312,wet_active,wet_deep
2019-04-17,14.28477,-1.357022,-30.28429,-37.98764,-74.73517,6.787071,0.0,,Oran,6.83717,0.0875486381322957,0.0477759108595685,-1.1679612395562615,wet_inactive,wet_deep
2019-04-18,13.5845,5.268478,-11.50466,-21.77207,-34.79008,7.581869,0.0076746488214198,,Oran,2.1278422,0.0875486381322957,0.0477759108595685,-1.1579303826832918,deep_access,wet_deep
2019-04-19,24.81853,-42.99822,0.1498341,-13.11368,-15.31995,3.386761,0.0,,Oran,0.82308537,0.0875486381322957,0.0477759108595685,-1.1478995258103222,wet_inactive,wet_deep
2019-04-21,30.3483,12.81936,-12.81774,-44.33546,-9.355003,9.597933,0.0186298948201284,0.3664720560969229,Oran,1.702335,0.06366068270251145,0.023887955429784245,-1.1278378120643828,wet_active,wet_deep
2019-04-23,28.93851,6.543646,-16.14072,-25.0498,-30.01272,8.14987,0.0095166424614429,,Oran,4.1402125,0.0397727272727272,0.0,-1.1077760983184437,wet_active,wet_shallow
2019-04-24,27.95105,8.320241,-38.97681,-69.96734,-78.59218,7.465708,0.0120545496034452,,Oran,6.579534,0.0397727272727272,0.0,-1.097745241445474,wet_active,wet_shallow
2019-04-25,25.58318,18.87384,-42.28605,-21.95336,-42.68894,11.91992,0.0275483368215171,,Oran,4.007852,0.0397727272727272,0.0,-1.0877143845725044,wet_active,wet_shallow
2019-04-26,28.91365,10.74161,-43.81406,-41.4402,-82.26183,7.41157,0.0155913708745849,,Oran,7.078757,0.039667784401390904,-0.00010494287133629848,-1.0776835276995347,wet_active,wet_shallow
2019-04-27,25.78915,0.07836315,0.5772818,-62.85611,-65.22061,6.976383,0.0001136095276487,,Oran,7.6927357,0.0109452138684756,-0.028827513404251603,-1.067652670826565,wet_inactive,wet_shallow
2019-04-28,23.60966,11.85932,-50.94575,-36.48319,-78.51627,9.439323,0.0172865605238416,,Oran,8.645455,0.0109452138684756,-0.028827513404251603,-1.0576218139535953,wet_active,wet_shallow
2019-04-29,21.69822,17.54213,-46.611,-44.17753,-73.97394,10.25925,0.0255707897379417,,Oran,7.968987,-0.0176724137931034,-0.0574451410658306,-1.0475909570806257,wet_active,wet_shallow
2019-04-30,20.09831,6.597454,-33.65263,-41.74056,-74.45616,8.098151,0.0096177355341178,,Oran,5.934089,-0.0031699310075326004,-0.0429426582802598,-1.037560100207656,wet_active,wet_shallow
2019-05-01,18.64197,3.746181,-22.03353,-43.05424,-46.42726,7.803864,0.0054620287943908,,Oran,5.317323,0.0113325517780382,0.04655504323619385,-1.0275292433346863,wet_active,wet_deep
2019-05-02,18.12851,10.46667,-10.01356,-22.58721,-22.87373,10.4627,0.0152750530248487,,Oran,7.2993207,-0.01155967489397865,0.023662816564176996,-1.0174983864617166,wet_active,wet_deep
2019-05-03,17.54106,19.39493,-42.09106,-49.61147,-73.9911,10.50048,0.0282303689223037,,Oran,6.3633695,-0.01155967489397865,0.023662816564176996,-1.007467529588747,wet_active,wet_deep
2019-05-04,25.34814,-3.59258,-13.83723,-59.58573,-41.12788,6.537492,0.0,0.0,Oran,8.426781,-0.03487300960652715,0.0003494818516284956,-0.9974366727157774,wet_inactive,wet_deep
2019-05-05,22.33385,15.84728,-40.92804,-43.61292,-74.14024,13.35149,0.0231139259174027,,Oran,10.811694,-0.0352941176470588,-7.162618890315525e-05,-0.9874058158428077,wet_active,wet_shallow
2019-05-06,20.14852,0.9664887,0.6912232,-49.3729,-61.32937,7.864187,0.0014062528827429,,Oran,9.819795,-0.07567072500580051,-0.04044823354764486,-0.9773749589698381,wet_inactive,wet_shallow
2019-05-07,18.52343,-2.242376,-17.45008,-40.96893,-70.79797,8.395031,0.0,,Oran,11.646195,-0.07567072500580051,-0.04044823354764486,-0.9673441020968684,wet_inactive,wet_shallow
2019-05-08,17.24876,31.01088,-58.42319,-52.38726,-51.32327,14.26209,0.0453830485489227,,Oran,9.774189,-0.07567072500580051,-0.04044823354764486,-0.9573132452238988,wet_active,wet_shallow
2019-05-09,16.40541,17.31378,-15.58414,-17.43219,-16.97683,10.92447,0.0253410092721112,,Oran,8.980293,-0.07567072500580051,-0.04044823354764486,-0.9472823883509291,wet_active,wet_shallow
2019-05-10,17.84451,0.1928545,-1.489235,-30.04599,-32.76845,9.72648,0.0002819515959056,,Oran,12.324552,-0.1160473323645422,-0.08082484090638656,-0.9372515314779595,wet_inactive,wet_shallow
2019-05-11,16.15769,11.79705,-34.16833,-26.90283,-57.40686,13.59055,0.0172862580179572,,Oran,14.48045,-0.11881204792500966,-0.08358955646685401,-0.9272206746049898,wet_active,wet_shallow
2019-05-12,14.81357,-4.758672,-23.73996,-29.09421,-68.61431,8.996471,0.0,,Oran,12.5434,-0.11843593833254179,-0.08321344687438614,-0.9171898177320201,wet_inactive,wet_shallow
2019-05-13,13.90342,9.94134,-23.00181,-41.78725,-73.83484,15.0336,0.0145238185871216,,Oran,9.626044,-0.11843593833254179,-0.08321344687438614,-0.9071589608590505,deep_access,wet_shallow
2019-05-14,13.14167,12.84434,-42.31837,-44.51424,-83.82655,8.697873,0.018732463087754,,Oran,12.345941,-0.1091895929227141,-0.07396710146455845,-0.8971281039860808,deep_access,wet_shallow
2019-05-15,12.47833,17.07395,-48.4776,-41.81709,-80.33176,13.75575,0.0249557634225156,,Oran,17.401487,-0.10140674448907624,-0.0661842530309206,-0.8870972471131111,deep_access,wet_shallow
2019-05-16,11.7935,0.9431684,-30.08405,-38.08104,-78.45683,9.187376,0.001377423281226,,Oran,8.576572,-0.09907350784740429,-0.06385101638924864,-0.8770663902401414,surface_dependent,wet_shallow
2019-05-17,11.32206,28.16682,-50.5481,-18.18064,-65.25783,20.50989,0.0413431441901578,,Oran,11.109501,-0.0984175993824778,-0.06319510792432215,-0.9235600845951907,deep_access,wet_shallow
2019-05-18,11.02849,3.410687,-2.792227,-28.89137,-30.03683,10.14787,0.0049696816579753,,Oran,10.1371975,-0.0984175993824778,-0.06319510792432215,-0.9800846358232094,deep_access,wet_shallow
2019-05-19,10.83963,0.4931529,-3.898966,-54.10902,-61.73747,9.507446,0.0007156328008732,,Oran,12.243777,-0.0984175993824778,-0.06319510792432215,-1.0366091870512282,surface_dependent,wet_shallow
2019-05-20,10.56987,5.172876,-6.029178,-29.44664,-36.60899,9.51878,0.0075222897832182,,Oran,12.424423,-0.0984175993824778,-0.06319510792432215,-1.093133738279247,deep_access,wet_shallow
2019-05-22,10.49455,6.961224,-29.73971,-36.54277,-71.90095,8.005505,0.0101427310864,,Oran,11.158723,-0.1922709010904917,-0.15704840963233604,-1.2061828407352846,deep_access,wet_shallow
2019-05-23,10.35977,11.73882,-38.98029,-31.05846,-69.22912,13.38705,0.0171753468517843,,Oran,14.958363,-0.1922709010904917,-0.15704840963233604,-1.2627073919633032,deep_access,wet_shallow
2019-05-24,10.04982,17.16224,-28.13603,-21.5134,-35.92054,17.74439,0.0251749105204482,,Oran,7.552408,-0.1922709010904917,-0.15704840963233604,-1.319231943191322,deep_access,true_drought
2019-05-25,10.89004,2.439665,-4.09438,-49.28159,-55.13385,8.129163,0.0035524201556338,,Oran,8.023431,-0.1922709010904917,-0.15704840963233604,-1.3757564944193408,surface_dependent,wet_shallow
2019-05-26,10.95122,11.83601,-18.87599,-29.59754,-31.36629,9.960721,0.0172766188301751,,Oran,13.066017,-0.19383879982754249,-0.15861630836938684,-1.4322810456473594,deep_access,wet_shallow
2019-05-27,10.31809,-1.872309,-9.161717,-45.96218,-63.92582,9.557094,0.0,,Oran,15.518932,-0.1970252479659823,-0.16180275650782666,-1.4888055968753782,surface_dependent,wet_shallow
2019-05-28,9.726806,1.018875,-17.57884,-37.07749,-64.46935,13.22997,0.0014924999633787,,Oran,15.082939,-0.1970252479659823,-0.16180275650782666,-1.545330148103397,surface_dependent,true_drought
2019-05-29,9.218453,1.399235,-11.96229,-42.16449,-69.36401,11.48166,0.00204412032654,,Oran,14.819168,-0.1944151273392303,-0.15919263588107466,-1.6018546993314158,surface_dependent,true_drought
2019-05-30,8.760136,4.895707,-35.49366,-45.10594,-81.63004,10.81976,0.007140482210726,,Oran,13.2286415,-0.18325642249200058,-0.14803393103384493,-1.6583792505594346,deep_access,true_drought
2019-05-31,8.348062,-0.3818146,-4.418125,-52.38926,-69.86214,11.30134,0.0,,Oran,14.272729,-0.1699015608250424,-0.13467906936688676,-1.7149038017874534,surface_dependent,true_drought
2019-06-01,7.97167,5.484199,-36.55584,-41.76548,-79.89982,13.09218,0.0080152730588461,,Oran,18.051529,-0.14998481248621676,-0.04611979411000566,-1.7714283530154722,deep_access,true_drought
