date,site,SWC,LE,H,G,Rn,EF,VPD_ec,ET,VPD,NDWI_s2,NDWI_anom,GWS_cm,group_le,group
2021-08-06,Tarazona,11.27395833333333,225.8211305555556,37.72058761111111,45.31903234380344,339.4388227851527,0.767786248646151,2659.023981481481,0.3484712417307692,30.344835,0.0914378029079159,-0.00158545290603751,-6.724206872524959,deep_access,true_drought
2021-08-07,Tarazona,11.056250000000011,228.1445685185185,64.17305342592593,33.46412403847737,331.5617053749036,0.7653351882148942,1837.168425925926,0.3372997574074074,24.08455,0.10478733757157435,0.011764081757620948,-6.794530956621987,deep_access,wet_shallow
2021-08-08,Tarazona,10.96354166666667,140.5003698076923,91.7472175,35.89794391779379,337.0779819285574,0.4664996084590144,1265.553403846154,0.2072337779591837,13.884521,0.1181368722352328,0.02511361642127939,-6.864855040719016,surface_dependent,wet_shallow
2021-08-09,Tarazona,11.103125,139.6449708,64.106321,28.68193210395556,286.1953521154549,0.5422823043310291,1157.20982,0.2063023666,13.084823,0.0928387410477959,-0.00018451476615750917,-6.935179124816045,surface_dependent,compound_dry
2021-08-10,Tarazona,11.15625000000001,159.516787755102,40.13566632653061,38.74417730340135,307.4966779581398,0.5935453153607317,1834.713979591837,0.2444673595744681,18.139757,0.0928387410477959,-0.00018451476615750917,-7.005503208913074,surface_dependent,true_drought
2021-08-11,Tarazona,11.27395833333333,210.9862441860465,-23.12471420930233,52.30638213326878,306.9188089148703,0.8286565068837894,2435.305767441861,0.3183379571428571,25.36719,0.0928387410477959,-0.00018451476615750917,-7.075827293010103,deep_access,true_drought
2021-08-12,Tarazona,11.30624999999999,247.7679321153846,-21.98721288461538,49.6396148340278,327.6133278716169,0.891335836787848,3165.326826923077,0.3690441711538461,29.033113,0.0928387410477959,-0.00018451476615750917,-7.146151377107132,deep_access,true_drought
2021-08-13,Tarazona,11.289583333333331,245.995093877551,-32.59708424,54.20454797177773,321.6230897552064,0.9198879488198404,3059.3442,0.38448829,35.380802,0.067540609860359,-0.02548264595359441,-7.21647546120416,deep_access,true_drought
2021-08-14,Tarazona,11.28229166666666,290.902556,-54.9106472,48.1670362138889,333.4111516697114,1.0198371858964916,3979.11268,0.434511012,36.816746,0.0792543328205638,-0.01376892299338961,-7.286799545301189,deep_access,true_drought
2021-08-15,Tarazona,11.203125,313.9921480392157,-81.02415647058824,46.01208695390524,313.4741823307328,1.1739687733950932,3749.713529411765,0.4683658074509804,37.671688,0.0792543328205638,-0.01376892299338961,-7.3571236293982185,deep_access,true_drought
2021-08-16,Tarazona,11.05312500000001,305.7749776923077,-41.35525938461539,44.8320241262874,328.389614358787,1.0783522932381786,3233.757634615385,0.4751341272,32.956043,0.0909680557807686,-0.002055200033184809,-7.427447713495248,deep_access,true_drought
