date,LE_Wm2,H_Wm2,G_Wm2,Rn_Wm2,Ta_30min_mean,VPD_30min_mean_kPa,SWC_30min_mean,n_LE_ok,n_H_ok,n_total,EBR,qc_frac
2019-04-04,48.98527852,64.57930538461538,-4.465692145833333,131.48959552083332,7.826844250000001,0.9408914895833332,20.33199,25,26,48,0.829715015295612,0.5208333333333334
2019-04-05,,,,28.598219479166662,6.8930191249999995,0.6605712836111112,20.010369583333333,11,14,48,,0.22916666666666666
2019-04-06,,,,86.74618229166667,5.658348895833334,0.6652730459459459,20.521438333333332,10,10,48,,0.20833333333333334
2019-04-07,,,,123.00429119375,7.561931104166667,0.7000083230769231,22.445455416666665,8,9,48,,0.16666666666666666
2019-04-08,,,,94.46866043749999,10.607271145833334,0.6620302018181817,22.890779374999997,16,19,48,,0.3333333333333333
2019-04-09,,,,102.38201166666666,8.599668729166668,0.7779138709090909,22.396810416666668,20,22,48,,0.4166666666666667
2019-04-10,,,,49.17951295833333,7.438892729166667,0.4112557741935484,23.2012625,5,6,48,,0.10416666666666667
2019-04-11,57.90200886388888,58.771741621621615,6.017244020833334,136.98935925,8.382496291666667,0.8873948979166666,23.492470208333334,36,37,48,0.8956242673012125,0.75
2019-04-12,57.76863472,88.34371692307693,3.2045661666666674,149.64115731249998,9.192460791666667,1.0248599666666667,21.116393541666667,25,26,48,0.9978332197599937,0.5208333333333334
2019-04-13,,,,154.86000260416668,11.066120083333333,1.2684644145833333,19.165427083333334,21,21,48,,0.4375
2019-04-14,75.90057875,60.4146403125,16.2654417,148.8894625,16.101580229166668,1.51395928125,17.692111666666666,32,32,48,1.024791534609106,0.6666666666666666
2019-04-15,,,,130.36183117708333,16.797365208333336,1.457195565957447,16.110902916666667,19,20,48,,0.3958333333333333
2019-04-16,63.993711083103456,61.75400903225806,8.516038843749998,150.20530541666668,14.23914775,1.2693898979166667,14.986430208333333,29,31,48,0.8938682863875307,0.6041666666666666
2019-04-17,,,,127.5697144375,12.969438124999998,1.0591345604166666,14.0469125,8,6,48,,0.16666666666666666
2019-04-18,,,,7.650606541666666,8.969221770833334,0.487238709,19.319745,7,7,48,,0.14583333333333334
2019-04-19,,,,14.800751704166666,7.8708656875,0.2780740415789474,30.893216666666664,1,0,48,,0.020833333333333332
2019-04-20,,,,16.78982584583333,8.926384041666667,0.34986008461538465,31.784564791666668,8,8,48,,0.16666666666666666
2019-04-21,,,,7.791392208333334,7.569927375,0.8665901730769232,29.229681041666666,6,5,48,,0.125
2019-04-22,,,,77.22855008333333,9.481098479166667,0.9339924321428571,29.813428958333333,11,11,48,,0.22916666666666666
2019-04-23,,,,48.9782501875,9.83444725,0.9142424814285715,28.62487,14,13,48,,0.2916666666666667
2019-04-24,73.49992270294118,93.97148969696968,16.042153375,178.61376756250002,10.384490083333334,1.1416823979166666,25.640906458333333,34,33,48,1.027432365820828,0.7083333333333334
2019-04-25,,,,71.60428312500001,10.204423020833334,0.7397872299999999,27.936395833333336,20,22,48,,0.4166666666666667
2019-04-26,,,,169.27051704166666,10.034812125,0.9991622520833333,26.787657291666665,23,23,48,,0.4791666666666667
2019-04-27,,,,177.79248979166667,11.827453,1.2160033812499997,24.415728541666667,18,18,48,,0.375
2019-04-28,81.77728809090908,65.18481666666666,15.353569145833333,169.7572900625,15.046057541666668,1.4147015416666666,22.78480375,33,33,48,0.9561632012601571,0.6875
2019-04-29,84.05996969696969,75.62616393939395,10.917610937500001,168.97400510416668,14.793705541666666,1.3729432833333335,21.085381458333334,33,33,48,1.009644912356148,0.6875
2019-04-30,,,,182.43440035416666,15.275919479166667,1.28775254375,19.553774999999998,20,21,48,,0.4166666666666667
2019-05-01,,,,122.73475277083334,13.821280833333333,0.9819805395833333,18.503,19,19,48,,0.3958333333333333
2019-05-02,,,,184.34075085416666,15.043458125,1.2649728464583334,18.082506875,23,24,48,,0.4791666666666667
2019-05-03,,,,113.49018610416665,12.322041770833332,1.096998991111111,20.932100833333333,20,19,48,,0.4166666666666667
2019-05-04,112.6862268,112.827364,3.074689770833333,189.90179435416667,11.556167729166667,1.246530395744681,23.883443125,25,25,48,1.2037183816415995,0.5208333333333334
2019-05-05,,,,164.4385975,14.279193291666667,1.376606252083333,21.398725833333334,19,19,48,,0.3958333333333333
2019-05-06,,,,167.32591425,15.701654562499998,1.3955622229166667,19.565721666666665,23,24,48,,0.4791666666666667
2019-05-07,104.05434492307693,49.14838551724138,9.629174354166667,156.10919770833334,17.998720000000002,1.6640676187500003,18.095996875,26,29,48,1.0430641319335456,0.5416666666666666
2019-05-08,,,,158.12166158124998,17.229068958333333,1.4234992499999999,16.899332291666667,14,14,48,,0.2916666666666667
2019-05-09,,,,116.35057570833334,16.23722520833333,1.2033087714285715,17.702257708333335,14,14,48,,0.2916666666666667
2019-05-10,113.15253976923077,109.19247308,15.192662916666668,193.88150879166668,18.3415025,1.5191465708333332,17.16324375,26,25,48,1.2251693173129834,0.5416666666666666
2019-05-11,122.40321606896552,108.05936185185185,11.228787166666669,190.61529458333334,18.924663541666668,1.7500526583333333,15.643732083333333,29,27,48,1.2679536844920973,0.6041666666666666
2019-05-12,,,,189.7420508125,17.3633871875,1.6047913145833335,14.528034583333332,16,17,48,,0.3333333333333333
2019-05-13,,,,189.64579949791667,15.800700166666667,1.4962775875,13.68370375,14,14,48,,0.2916666666666667
2019-05-14,,,,190.1092681875,15.989006729166666,1.5385541520833335,12.955799999999998,23,26,48,,0.4791666666666667
2019-05-15,91.59040621428572,71.13398535714286,12.871436666666668,182.49910291666666,19.7443964375,2.2514195,12.266897291666666,28,28,48,0.9621736514413245,0.5833333333333334
2019-05-16,,,,190.07304264583334,17.294517708333334,1.4142211979166668,11.680537708333333,17,18,48,,0.3541666666666667
2019-05-17,,,,153.717868125,14.088770895833333,1.4123337,11.215269791666666,11,8,48,,0.22916666666666666
2019-05-18,54.030060416666664,121.87149583333333,-5.573972804166666,120.78406702083333,12.329942208333334,1.3304428604166667,11.008536666666666,24,24,48,1.410182548468537,0.5
2019-05-19,,,,165.25734,11.460949333333334,1.3157233645833335,10.815854166666666,21,20,48,,0.4375
2019-05-20,,,,23.521458636363636,9.337804,0.9726681181818181,10.606573181818181,5,5,48,,0.10416666666666667
2019-05-21,,,,,,,,0,0,48,,0.0
2019-05-22,60.64904360333333,102.292429,11.634265125,162.2609454125,17.206894375,1.570184525,10.578615625,30,30,48,1.0758949868344885,0.625
2019-05-23,55.38843125,68.29337045833334,8.864188416666666,109.19297310416665,19.458151458333333,2.0015534374999997,10.285327291666666,24,24,48,1.2138692294654831,0.5
2019-05-24,,,,86.64434443541667,16.829528958333334,1.458292508888889,10.30826375,11,13,48,,0.22916666666666666
2019-05-25,,,,162.10510250000002,14.591122416666666,1.3295034645833332,11.082149791666666,22,24,48,,0.4583333333333333
2019-05-26,59.968110241666665,148.0212532142857,12.1511646875,197.56824520833334,16.32623275,1.5659099875,10.773587916666665,24,28,48,1.1142505614265938,0.5
2019-05-27,,,,189.90066608333333,17.910884499999998,1.8244845916666665,10.1420835,19,20,48,,0.3958333333333333
2019-05-28,,,,188.86268735416664,18.937910416666668,1.9364759604166668,9.607441333333332,23,24,48,,0.4791666666666667
2019-05-29,44.07301119230769,166.49906466666664,7.450536125,191.60389916666668,15.760081041666666,1.6672907062499998,9.123077604166667,26,30,48,1.137881916454776,0.5416666666666666
2019-05-30,32.07340105263158,113.46572820512822,10.257461895833334,187.83604125,16.7219105,1.768635247916667,8.674743520833333,38,39,48,0.8294286342323195,0.7916666666666666
2019-05-31,43.752883812,163.81249793103447,11.0760224375,189.48367770833332,18.065002770833335,1.8695847125,8.2936505,25,29,48,1.1538798846678646,0.5208333333333334
2019-06-01,29.12423870588235,97.32505888888889,11.521757875,187.5123599375,19.14363270833333,2.151183452083333,7.919345458333333,34,36,48,0.7357971256708548,0.7083333333333334
2019-06-02,42.623761125,156.7853696875,12.654011542291665,182.53850456249998,20.492978958333335,2.4679082708333335,7.5500627499999995,32,32,48,1.1617447116872959,0.6666666666666666
2019-06-03,,,,125.76887097916666,22.164450000000002,2.6109020625,7.2301334375,23,23,48,,0.4791666666666667
2019-06-04,,,,172.94809202916667,23.506538541666668,2.8361271041666667,7.006764729166666,23,25,48,,0.4791666666666667
2019-06-05,,,,164.691767875,17.95985,1.9078133541666666,6.730644895833334,23,27,48,,0.4791666666666667
2019-06-06,,,,175.438954375,17.555306708333333,2.0022596770833334,6.519677208333333,23,27,48,,0.4791666666666667
2019-06-07,,,,172.11528270833332,17.154222270833333,1.7890302333333334,6.382819729166666,20,26,48,,0.4166666666666667
2019-06-08,,,,177.64711291666666,17.10875233333333,1.6829586250000002,6.253985749999999,23,27,48,,0.4791666666666667
