date,site,ET_mm,n_obs,qflag_mean
2021-07-29,Oran,0.43255000000000005,48,1983.0
2021-07-29,TzM,1.2715,48,1983.0
2021-07-30,Oran,0.516,48,1983.0
2021-07-30,TzM,0.72675,48,1983.0
2021-07-31,Oran,0.3578,47,1892.6170212765958
2021-07-31,TzM,0.19005,47,1937.8085106382978
2021-08-01,Oran,0.42805000000000004,48,1924.0
2021-08-01,TzM,0.2212,48,1806.0
2021-08-02,Oran,0.2733,48,1791.25
2021-08-02,TzM,0.00675,48,1776.5
2021-08-03,Oran,0.5832,48,1820.75
2021-08-03,TzM,0.27675,48,1820.75
2021-08-04,Oran,0.4149,47,1832.3617021276596
2021-08-04,TzM,0.012400000000000001,47,1787.1702127659576
2021-08-05,Oran,0.6262500000000001,48,1983.0
2021-08-05,TzM,0.01565,48,1983.0
2021-08-06,Oran,0.54085,47,1967.936170212766
2021-08-06,TzM,0.01695,47,1983.0
2021-08-07,Oran,0.4098,48,1968.25
2021-08-07,TzM,0.0115,48,1968.25
2021-08-08,Oran,0.4052,48,1865.0
2021-08-08,TzM,0.006900000000000001,48,1909.25
2021-08-09,Oran,0.3289,48,1717.5
2021-08-09,TzM,0.0095,48,1688.0
2021-08-10,Oran,0.2916,48,1673.25
2021-08-10,TzM,0.01265,48,1643.75
2021-08-11,Oran,0.2552,48,1776.5
2021-08-11,TzM,0.01455,48,1732.25
2021-08-12,Oran,0.3418,48,1702.75
2021-08-12,TzM,0.021900000000000003,48,1835.5
2021-08-13,Oran,0.36960000000000004,48,1806.0
2021-08-13,TzM,0.023100000000000002,48,1791.25
2021-08-14,Oran,0.31305,48,1629.0
2021-08-14,TzM,0.025150000000000002,48,1717.5
2021-08-15,Oran,0.29205000000000003,48,1673.25
2021-08-15,TzM,0.02445,48,1702.75
2021-08-16,Oran,0.3719,48,1850.25
2021-08-16,TzM,0.0222,48,1938.75
2021-08-17,Oran,0.22940000000000002,48,1909.25
2021-08-17,TzM,0.0132,48,1894.5
2021-08-18,Oran,0.21855000000000002,48,1835.5
2021-08-18,TzM,0.0122,48,1865.0
2021-08-19,Oran,0.2494,48,1894.5
2021-08-19,TzM,0.01265,48,1865.0
2021-08-20,Oran,0.2871,48,1938.75
2021-08-20,TzM,0.0161,48,1983.0
2021-08-21,Oran,0.3063,48,1909.25
2021-08-21,TzM,0.01895,48,1924.0
2021-08-22,Oran,0.1855,48,1791.25
2021-08-22,TzM,0.013300000000000001,48,1835.5
2021-08-23,Oran,0.23505,48,1761.75
2021-08-23,TzM,0.013850000000000001,48,1865.0
2021-08-24,Oran,0.21130000000000002,48,1806.0
2021-08-24,TzM,0.0089,48,1688.0
2021-08-25,Oran,0.22340000000000002,48,1702.75
2021-08-25,TzM,0.00885,48,1643.75
2021-08-26,Oran,0.5227,48,1924.0
2021-08-26,TzM,0.0152,48,1938.75
2021-08-27,Oran,0.5239,48,1953.5
2021-08-27,TzM,0.01665,48,1953.5
2021-08-28,Oran,0.4203,48,1953.5
2021-08-28,TzM,0.01545,48,1879.75
2021-08-29,Oran,0.40145000000000003,48,1924.0
2021-08-29,TzM,0.0146,48,1850.25
2021-08-30,Oran,0.4133,48,1894.5
2021-08-30,TzM,0.01435,48,1894.5
2021-08-31,Oran,0.3186,48,1717.5
2021-08-31,TzM,0.0088,48,1643.75
2021-09-01,Oran,0.28450000000000003,48,1614.25
2021-09-01,TzM,0.006,48,1614.25
2021-09-02,Oran,2.41355,48,1909.25
2021-09-02,TzM,2.67875,48,1865.0
2021-09-03,Oran,2.5916,48,1968.25
2021-09-03,TzM,2.9385000000000003,48,1909.25
2021-09-04,Oran,2.5214000000000003,48,1983.0
2021-09-04,TzM,2.4129,48,1850.25
2021-09-05,Oran,2.2559,48,1894.5
2021-09-05,TzM,2.3681,48,1850.25
2021-09-06,Oran,1.3607,48,1599.5
2021-09-06,TzM,1.42785,48,1614.25
2021-09-07,Oran,1.50485,48,1761.75
2021-09-07,TzM,1.4045,48,1761.75
2021-09-08,Oran,1.3706,48,1835.5
2021-09-08,TzM,0.9497,48,1776.5
2021-09-09,Oran,0.9335500000000001,48,1924.0
2021-09-09,TzM,0.72965,48,1909.25
2021-09-10,Oran,1.01045,48,1879.75
2021-09-10,TzM,0.6526500000000001,48,1909.25
2021-09-11,Oran,0.9610500000000001,48,1924.0
2021-09-11,TzM,0.6334000000000001,48,1909.25
2021-09-12,Oran,1.1309,48,1938.75
2021-09-12,TzM,0.5838,48,1850.25
2021-09-13,Oran,0.48995000000000005,48,1496.25
2021-09-13,TzM,0.2592,48,1540.5
2021-09-14,Oran,0.32305,48,1702.75
2021-09-14,TzM,0.12865000000000001,48,1629.0
2021-09-15,Oran,0.6279,47,1576.276595744681
2021-09-15,TzM,0.2936,47,1651.595744680851
2021-09-16,Oran,0.5652,48,1879.75
2021-09-16,TzM,0.2637,48,1938.75
2021-09-17,Oran,0.6776000000000001,48,1879.75
2021-09-17,TzM,0.38835000000000003,48,1924.0
2021-09-18,Oran,0.7736000000000001,48,1938.75
2021-09-18,TzM,0.3309,48,1924.0
2021-09-19,Oran,0.8079000000000001,48,1983.0
2021-09-19,TzM,0.2662,48,1983.0
2021-09-20,Oran,0.6425000000000001,47,1787.1702127659576
2021-09-20,TzM,0.23925000000000002,47,1772.1063829787233
2021-09-21,Oran,0.6786000000000001,47,1621.468085106383
2021-09-21,TzM,0.309,47,1666.659574468085
2021-09-22,Oran,0.8794000000000001,48,1732.25
2021-09-22,TzM,0.522,48,1894.5
2021-09-23,Oran,0.9670000000000001,48,1702.75
2021-09-23,TzM,0.44185,48,1732.25
2021-09-24,Oran,0.744,48,1525.75
2021-09-24,TzM,0.29410000000000003,48,1578.2916666666667
2021-09-25,Oran,1.08095,48,1732.25
2021-09-25,TzM,0.533,48,1702.75
2021-09-26,Oran,1.9270500000000002,48,1879.75
2021-09-26,TzM,0.7163,48,1865.0
2021-09-27,Oran,1.93205,48,1732.25
2021-09-27,TzM,0.59545,48,1806.0
2021-09-28,Oran,1.3084,48,1968.25
2021-09-28,TzM,0.46180000000000004,48,1924.0
2021-09-29,Oran,1.2582,46,1936.8260869565217
2021-09-29,TzM,0.3773,46,1906.0434782608695
2021-09-30,Oran,0.8427,48,1879.75
2021-09-30,TzM,0.2093,48,1761.75
2021-10-01,Oran,0.8410000000000001,48,1776.5
2021-10-01,TzM,0.18365,48,1761.75
2021-10-02,Oran,0.80515,48,1732.25
2021-10-02,TzM,0.11895000000000001,48,1629.0
2021-10-03,Oran,0.5501,48,1658.5
2021-10-03,TzM,0.04755,48,1673.25
2021-10-04,Oran,0.7853,48,1924.0
2021-10-04,TzM,0.8035,48,1909.25
2021-10-05,Oran,1.11715,48,1879.75
