i,vshare_sp,vshare_au,delta_h,db_h,dw_h,s_h,delta_le,db_le,dw_le,s_le,csv_sig_h,csv_sig_le,csv_delta_h,csv_delta_le,csv_p_h,csv_p_le
234,0.25962481027856626,0.14286264743380642,-0.08447778798809001,-0.006548408854197769,-0.07792937913389225,0.07751633903010087,0.05735642573764187,0.0072031371747488596,0.050153288562892945,0.12558553086444496,1.0,0.0,-0.084478,0.057356,0.013493,0.098951
235,0.22667104959409554,0.4098617849807278,0.022543064903055347,0.003477433543017695,0.019065631360037624,0.154257354000981,-0.04838736978131435,-0.014388613499494253,-0.03399875628182007,0.29736300122373427,0.0,0.0,0.022543,-0.048387,0.494253,0.136932
236,0.2612916774333861,0.21528472530360646,-0.06555054910959202,-0.012885416610450035,-0.052665132499142,0.19657221465692507,-0.0015912540496915775,0.0023473138791825464,-0.003938567928874141,0.37342634667008323,1.0,0.0,-0.065551,-0.001591,0.047976,0.962019
237,0.2813376490997187,0.20225967247624452,0.020544986311890515,-0.0008720081091560883,0.021416994421046602,0.039122796454191915,-0.07916565615115115,-0.0033516812493382515,-0.07581397490181291,0.04233756672134289,0.0,1.0,0.020545,-0.079166,0.532734,0.015992
238,0.31061523926759416,0.29183720548739567,-0.03105461820913988,-0.026192523848768835,-0.004862094360371057,0.8434340964159701,0.023954204996695545,0.0401695345383502,-0.016215329541654663,0.7124169791622337,0.0,0.0,-0.031055,0.023954,0.37981,0.490755
239,0.40086421987304144,0.2278704841916912,-0.008813561063488504,0.005648326599327773,-0.014461887662816298,0.280868543999569,-0.01886376281587258,-0.008341358475323994,-0.010522404340548606,0.44218953327303806,0.0,0.0,-0.008814,-0.018864,0.785107,0.574213
240,0.15025749025208254,0.26937974214318255,-0.006758997159734454,-0.0017360219275579262,-0.005022975232176541,0.256846080347536,-0.07289037378580179,-0.011318652179677131,-0.061571721606124605,0.15528322317208207,0.0,1.0,-0.006759,-0.07289,0.83908,0.04048
241,0.2672274511401215,0.1348229030690757,-0.01084763876360661,0.019769070102557372,-0.030616708866164,0.39235416236850623,-0.043861602441030566,-0.016649978255509786,-0.027211624185520786,0.3796025983750761,0.0,0.0,-0.010848,-0.043862,0.746627,0.196902
242,0.2529532090675761,0.26325116999275705,-0.016553183416699292,0.020514997980293024,-0.03706818139699236,0.35626719820172864,-0.018888734552891893,-0.0257283024704065,0.006839567917514593,0.7899903237132974,0.0,0.0,-0.016553,-0.018889,0.610695,0.578211
243,0.20322881573055393,0.28379358956301387,-0.009336233851611187,0.01171862092850163,-0.021054854780112812,0.3575641788100435,-0.03492706013912567,-0.0005857679617737111,-0.03434129217735191,0.0167711785486786,0.0,0.0,-0.009336,-0.034927,0.774113,0.297351
244,0.30742992093489063,0.2159222852839729,0.02874684924343018,-0.0012663016764265,0.030013150919856686,0.04048349863312408,-0.06798178665297916,-0.003022783978127463,-0.06495900267485172,0.04446461511165645,0.0,1.0,0.028747,-0.067982,0.375812,0.048976
245,0.2723963633963182,0.21225886897432986,-0.030217433539327536,-0.013236206807514597,-0.01698122673181294,0.43803213103084593,0.02691727510328674,0.0044384779037102366,0.02247879719957653,0.1648932845794733,0.0,0.0,-0.030217,0.026917,0.386807,0.426787
246,0.20498166132579387,0.29567896455494524,-0.010397706058300472,0.024540861911261376,-0.034938567969561844,0.41259410119486706,-0.018497867033423453,-0.021151476994978023,0.002653609961554601,0.8885276089770219,0.0,0.0,-0.010398,-0.018498,0.761619,0.590705
247,0.23005130272439772,0.36661452924260335,0.02461419329176228,-0.0015691529602092989,0.026183346251971593,0.05654096044512559,-0.02523718287710445,0.0015671225135829644,-0.026804305390687434,0.05523594085115063,0.0,0.0,0.024614,-0.025237,0.431284,0.424288
248,0.2740832197554196,0.1486385382066118,0.01415713511880776,0.012199375069720282,0.001957760049087481,0.8617121308331234,-0.051994769913093805,-0.004723115102611334,-0.047271654810482504,0.09083827297448839,0.0,0.0,0.014157,-0.051995,0.66067,0.096452
249,0.22384398510296175,0.25578100367224005,-0.046030621702297325,-0.010425834951438222,-0.03560478675085909,0.22649780876016032,0.02621014313172553,0.01432675898238941,0.011883384149336125,0.5466112455161634,0.0,0.0,-0.046031,0.02621,0.166917,0.443278
250,0.37758318173333455,0.2852016387880113,-0.009155353365976832,0.008430673136987287,-0.01758602650296414,0.32404852474220386,-0.017536674552266956,-0.01518981538185234,-0.0023468591704145893,0.8661742188680114,0.0,0.0,-0.009155,-0.017537,0.785607,0.614193
251,0.18131952708763224,0.16317836657129117,-0.03579522911349905,-0.013739147017477277,-0.022056082096021758,0.3838262069482325,0.0031807523704344715,0.015634378270605053,-0.01245362590017057,0.5566211887305244,0.0,0.0,-0.035795,0.003181,0.305347,0.918541
252,0.19734715499298128,0.28947706881937435,-0.029206532345859373,0.030310042393695887,-0.05951657473955527,0.3374282964339309,-0.0012453628779663696,-0.03068102474367767,0.029435661865711293,0.5103578802176689,0.0,0.0,-0.029207,-0.001245,0.377311,0.966017
253,0.3312307624746323,0.3082664462133521,0.010941576475804592,0.017239994671862928,-0.006298418196058288,0.7324195887207866,0.0005929132018905429,-0.008630682490613701,0.009223595692504246,0.4833957666669726,0.0,0.0,0.010942,0.000593,0.738631,0.988006
254,0.3388143512500707,0.22328463512314659,-0.008195477142901399,-0.0488925951656271,0.04069711802272572,0.5457389406173857,-0.026436217497449534,0.043957639407255646,-0.07039385690470519,0.38440808231608425,0.0,0.0,-0.008195,-0.026436,0.807596,0.430785
255,0.26678247752313666,0.1834556818127168,-0.043854164696880645,-0.005762931492280406,-0.03809123320460023,0.1314112703346126,0.05909706427056509,0.005526946675406614,0.05357011759515851,0.09352320193271356,0.0,0.0,-0.043854,0.059097,0.185907,0.076962
256,0.3374137999515113,0.2652775932818848,0.002009648879752444,-0.017932302176785944,0.0199419510565384,0.47346945869305973,-0.03316161582746814,0.031942998736354054,-0.06510461456382223,0.3291477002896684,0.0,0.0,0.00201,-0.033162,0.962019,0.328336
257,0.10344282706408092,0.31903104161131784,0.001325756152851679,0.027039104837571843,-0.02571334868472021,0.5125658245667322,-0.03845071107019551,-0.026532955808247022,-0.011917755261948425,0.6900511088028666,0.0,0.0,0.001326,-0.038451,0.971514,0.253373
258,0.3678117511981863,0.2394257448407859,0.014877766373188057,0.021780366513960626,-0.006902600140772577,0.7593484584819429,-0.025357326112399766,-0.005381150255519846,-0.01997617585687988,0.21221284261862552,0.0,0.0,0.014878,-0.025357,0.617191,0.429785
259,0.2232818719270801,0.2569043987635295,-0.052263588430894056,-0.0037743347036198983,-0.04848925372727417,0.0722172896453626,0.04880861537273007,-0.0018132422060381929,0.05062185757876829,0.03458069524955105,0.0,0.0,-0.052264,0.048809,0.11944,0.135432
260,0.2063810744623301,0.2724159003639853,0.010182904466416336,-0.00028885116345340935,0.010471755629869729,0.026843389875805045,-0.026631451357592626,-0.001987864520073545,-0.024643586837519108,0.07464349176398916,0.0,0.0,0.010183,-0.026631,0.755622,0.414793
261,0.20851428497106847,0.19608808959813143,-0.05206039949944384,0.01499891406255753,-0.06705931356200134,0.18278379264029543,0.0008638851075822634,-0.018084343009535868,0.01894822811711815,0.48833614462485286,0.0,0.0,-0.05206,0.000864,0.112944,0.984008
262,0.23319500290078057,0.2669771742838892,-0.01421691046718106,-0.010758182813158615,-0.0034587276540224473,0.7567173499469716,-0.025769110139656538,-0.00071184503167325,-0.025057265107983277,0.027623966361872133,0.0,0.0,-0.014217,-0.025769,0.649675,0.436282
263,0.22179711008412006,0.2682300467027277,0.061119459523014064,0.002574677148363287,0.05854478237465073,0.042125325852952186,-0.08258906727471235,0.001340021997143104,-0.08392908927185547,0.01571521008253194,0.0,1.0,0.061119,-0.082589,0.061969,0.012494
264,0.3773813207711524,0.24341135847341788,0.03204154951538231,0.010777484791467354,0.021264064723914934,0.33635966282758495,-0.007389805960276781,-0.0035711408998633024,-0.0038186650604134812,0.4832523234114182,0.0,0.0,0.032042,-0.00739,0.341329,0.826087
265,0.32371000211064394,0.3491517172400863,-0.011739215680517352,-0.004927349696227889,-0.006811865984289442,0.41973414837291306,-0.012464799328329175,0.009219703436130735,-0.021684502764459896,0.29833166968561486,0.0,0.0,-0.011739,-0.012465,0.71964,0.714143
266,0.2634251536459933,0.34073418045366544,-0.07470830971853429,-0.06200236237544959,-0.012705947343084681,0.8299259159930842,0.0240863697460791,0.05722964842101799,-0.03314327867493889,0.6332609804731925,1.0,0.0,-0.074708,0.024086,0.023488,0.472764
267,0.3392448590080511,0.25633303282938813,0.03454118533271404,0.022351500414110277,0.012189684918603732,0.6470970871095479,-0.043746743486490755,-0.017375569863385936,-0.02637117362310485,0.3971854469293606,0.0,0.0,0.034541,-0.043747,0.298851,0.192904
268,0.2079505575781232,0.2832753625623602,-0.06574627596835529,-0.020331666209401095,-0.04541460975895425,0.30924437787452824,0.006692402472830473,0.028827461031598417,-0.022135058558767934,0.5656600431711737,1.0,0.0,-0.065746,0.006692,0.046477,0.838581
269,0.27162264744916487,0.23022367299431987,0.04797363304446094,0.005624238734687361,0.04234939430977358,0.117236039419298,-0.06574170568087997,-0.012866792808329322,-0.052874912872550625,0.19571735590169587,0.0,1.0,0.047974,-0.065742,0.147426,0.046977
270,0.1194239834856297,0.40876637064073285,-0.05021229023894193,-0.022595637658378364,-0.027616652580563554,0.4500021319651821,-0.0098562673736707,0.02732104325454613,-0.037177310628216845,0.4235928765594064,0.0,0.0,-0.050212,-0.009856,0.128936,0.745127
271,0.20538183696879636,0.1624813850467658,0.004350443964954088,0.0162801871585301,-0.011929743193576044,0.5771083783379362,-0.007074119376190955,-0.02073737958161183,0.013663260205420927,0.6028195902748511,0.0,0.0,0.00435,-0.007074,0.895552,0.822589
272,0.19464417339931347,0.24081590954626567,0.0023578108762186897,0.0016314208583681762,0.0007263900178505651,0.6919218478559704,-0.048049784989335265,0.007633837459057728,-0.055683622448392964,0.12056449311478837,0.0,0.0,0.002358,-0.04805,0.942029,0.13943
273,0.3032631454519704,0.3390692418247094,0.013058412430618515,0.010856028262662135,0.0022023841679563883,0.8313436507187979,-0.03766842100531744,-0.014004085215237891,-0.023664335790079594,0.37177255752931604,0.0,0.0,0.013058,-0.037668,0.675162,0.235882
274,0.20419912878038687,0.1678231681078792,0.06553927187410802,-0.009594424715150198,0.07513369658925818,0.11323778419067819,-0.1283683278787734,0.016754862855380477,-0.1451231907341538,0.10350299181299095,1.0,1.0,0.065539,-0.128368,0.044978,0.001499
275,0.3194370086702563,0.23102026262141118,0.016545513762461043,0.03092180012102392,-0.014376286358562885,0.6826292791630076,-0.03746233315481063,-0.027586435699617932,-0.009875897455192708,0.7363779395591512,0.0,0.0,0.016546,-0.037462,0.594703,0.246877
276,0.221070835122373,0.34087221147594726,0.027704113376351036,0.016324269744269444,0.011379843632081572,0.5892363174561754,-0.022616724599080006,-0.014712264890115588,-0.0079044597089644,0.6505037820867332,0.0,0.0,0.027704,-0.022617,0.415792,0.518741
277,0.2927774960231977,0.2155486139771996,0.020961610921677115,0.01491344666329962,0.006048164258377505,0.7114647208663295,-0.07087504869321098,-0.018393273947691892,-0.05248177474551906,0.25951691444063535,0.0,1.0,0.020962,-0.070875,0.546727,0.037981
278,0.24089391528472723,0.20741930756199822,-0.033804791477607704,0.01634427571563573,-0.05014906719324346,0.2458031887197116,-0.04957038583702399,-0.013813422366292275,-0.0357569634707317,0.27866279701165997,0.0,0.0,-0.033805,-0.04957,0.296852,0.123938
279,0.24484924987247922,0.28814671811673664,-0.022740228115285633,0.02316605061219347,-0.0459062787274791,0.33538829273110604,-0.029404422366351917,-0.017584604797067475,-0.011819817569284453,0.598025854001808,0.0,0.0,-0.02274,-0.029404,0.47926,0.36082
280,0.28650965835252107,0.2623047983306411,-0.049475598536532675,-0.01275007540620557,-0.036725523130327106,0.25770431856000575,0.012571922744432647,0.00944847270656626,0.0031234500378663826,0.7515535132245723,0.0,0.0,-0.049476,0.012572,0.13943,0.723638
281,0.28764227942506954,0.2532132546389168,0.010000024027267995,-0.0023888912174539817,0.012388915244721972,0.16165397913204432,-0.014576346319714675,0.00336748519218758,-0.01794383151190225,0.15801394343416283,0.0,0.0,0.01,-0.014576,0.757121,0.662669
282,0.26787729891982615,0.1889356902833235,0.05970349839430912,0.02757516362000021,0.03212833477430892,0.4618684727297093,-0.10609091030287951,-0.02385897068540411,-0.0822319396174754,0.2248917519633775,0.0,1.0,0.059703,-0.106091,0.076462,0.001499
283,0.2436519932265429,0.261233545327721,0.03103953127304013,-0.004639921128182302,0.03567945240122242,0.1150791969721065,-0.006382961692661384,0.005783766515317929,-0.012166728207979333,0.322206524358986,0.0,0.0,0.03104,-0.006383,0.387306,0.868066
284,0.24426890161826934,0.27666759329524365,0.03581059972662522,0.0026806818423632008,0.03312991788426203,0.0748572172157762,-0.03139509562126251,-0.004324561140367892,-0.027070534480894613,0.1377463917465841,0.0,0.0,0.035811,-0.031395,0.245377,0.32034
285,0.31859741301673394,0.23873921555721123,-0.012478264714932396,0.01148127558446218,-0.023959540299394576,0.32395630004928544,0.008795047274125962,-0.014045381872724713,0.022840429146850708,0.3807800746273623,0.0,0.0,-0.012478,0.008795,0.706647,0.791604
286,0.22502929655332274,0.2654999429614161,-0.03914884003989475,-0.016795430745510553,-0.02235340929438417,0.42901477357681933,-0.00770250719833032,0.020127585443305285,-0.02783009264163559,0.41969474434638065,0.0,0.0,-0.039149,-0.007703,0.223888,0.822089
287,0.1739828429915854,0.37034053651642557,-0.062296882088734684,-0.027793456219402338,-0.03450342586933233,0.44614522087660485,0.022643613098259813,0.02302838370271899,-0.00038477060445916283,0.9835660501181938,0.0,0.0,-0.062297,0.022644,0.06047,0.490755
288,0.2568143924271125,0.28909051050595436,-0.021577832208850765,0.027427632468523117,-0.04900546467737388,0.3588449702119059,-0.007091258136221962,-0.020022208208067185,0.012930950071845203,0.607596031858116,0.0,0.0,-0.021578,-0.007091,0.492754,0.836582
289,0.1856773191903472,0.3156813605107577,-0.0087947325829912,-0.00439531457367171,-0.004399418009319488,0.49976671060722677,-0.02457904226994783,0.004632088618768008,-0.029211130888715856,0.13686902978434717,0.0,0.0,-0.008795,-0.024579,0.794103,0.447276
290,0.4300174370583178,0.2777865264634496,-0.008914814390976602,-0.027576880590167264,0.01866206619919064,0.5963994101291729,-0.03206121959492144,0.024031126317878508,-0.05609234591279999,0.2999261720547006,0.0,0.0,-0.008915,-0.032061,0.796602,0.342829
291,0.22199931512385238,0.24479870132084533,-0.016274854959041612,-0.02884531744851978,0.012570462489478178,0.6964813288969336,0.004157665796271311,0.028531856787959508,-0.024374190991688232,0.5392929161292471,0.0,0.0,-0.016275,0.004158,0.638181,0.895552
292,0.18643830643678774,0.4499739955698665,0.010400048128086137,0.001164689055348222,0.009235359072737929,0.11198881399432059,-0.003093770779385501,0.006428017754839961,-0.00952178853422545,0.40301541212113456,0.0,0.0,0.0104,-0.003094,0.752124,0.931534
293,0.2610277789099156,0.30531441006665017,-0.00816950519810895,-0.01209378924352163,0.003924284045412681,0.7550089842500799,-0.01771849532138451,0.01689335678575596,-0.03461185210714048,0.327993170960343,0.0,0.0,-0.00817,-0.017718,0.811094,0.61919
294,0.34230504668602857,0.28763050303551146,-0.03825754753809922,0.007591851896049817,-0.04584939943414901,0.14205977044103718,0.006254600099398867,-0.011930275267201362,0.018184875366600226,0.39615525793886236,0.0,0.0,-0.038258,0.006255,0.227886,0.847576
295,0.3545776493507312,0.3144109205913831,-0.014575532631953665,0.004664711767621087,-0.019240244399574762,0.19513575908674327,0.014314927231275655,0.005045106208925837,0.009269821022349802,0.3524367345649619,0.0,0.0,-0.014576,0.014315,0.664168,0.65967
296,0.28000905440535406,0.3435619390057358,-0.049909000831597085,-0.02194364003339506,-0.027965360798201985,0.43967299821203176,0.012640028211528282,0.009191750902088477,0.003448277309439785,0.727193859718224,0.0,0.0,-0.049909,0.01264,0.125437,0.70015
297,0.21198136159046035,0.2678619160597142,-0.07904114865421434,0.0017483984748304406,-0.08078954712904476,0.02118296575034153,0.04703888209589248,-0.007429028506240063,0.05446791060213255,0.12002255060194343,1.0,0.0,-0.079041,0.047039,0.010995,0.132434
298,0.26090118035102516,0.32436835793124386,-0.051669519954694085,-0.01655982149061078,-0.03510969846408328,0.3204949746994187,-0.020898915447707608,0.020204663858366653,-0.04110357930607425,0.32955868273983524,0.0,0.0,-0.05167,-0.020899,0.123438,0.528736
299,0.2436292130441056,0.20462289898408598,0.02173617508218169,0.0020428179501158997,0.01969335713206582,0.09398240225763106,-0.07230252073775455,-0.006636756763079485,-0.06566576397467506,0.0917914990426321,0.0,1.0,0.021736,-0.072303,0.510245,0.034983
300,0.18776574405147423,0.29257124773252174,-0.05450314930034313,-0.026530359722657347,-0.027972789577685783,0.4867674632241907,0.001220685634332123,0.0205339335405611,-0.01931324790622897,0.5153170888129461,0.0,0.0,-0.054503,0.001221,0.078961,0.970515
301,0.19362303630130986,0.32977291658255864,0.008776731929696482,-0.005214568955172557,0.01399130088486901,0.2715091270847263,-0.09039454357155437,0.002444345087859701,-0.092838888659414,0.025653464851361007,0.0,1.0,0.008777,-0.090395,0.770115,0.004998
302,0.15334195868615705,0.2532455502244897,-0.09312086144274599,-0.00870525812375847,-0.08441560331898754,0.09348343635234484,0.09051756386067175,0.01740495180955025,0.07311261205112149,0.1922825920982656,1.0,1.0,-0.093121,0.090518,0.006997,0.005497
303,0.15987991945780433,0.20904228312109924,0.004593045557527868,0.003522628950616894,0.001070416606910941,0.7669484019907952,-0.030398665365771578,0.0028077867801979493,-0.03320645214596949,0.07796324076024971,0.0,0.0,0.004593,-0.030399,0.877561,0.348826
304,0.24137240778538432,0.1820363313098494,-0.03766513627941523,0.004939185900180992,-0.04260432217959626,0.10388770411920627,0.0054444886833146236,-0.008021666632839016,0.013466155316153668,0.37331222549594234,0.0,0.0,-0.037665,0.005444,0.251374,0.869565
305,0.22733350655829318,0.27916333366027346,-0.03080862248547779,0.02167492156416173,-0.052483544049639556,0.29227845242968337,-0.03327366589604147,-0.028153120783667124,-0.00512054511237438,0.8461081767072872,0.0,0.0,-0.030809,-0.033274,0.332334,0.29985
306,0.3357223442717815,0.267819291460488,-0.027797588058965015,-0.014459874838504687,-0.013337713220460306,0.5201845141323777,0.01401151478582067,0.016888271574901158,-0.0028767567890804428,0.854452180077675,0.0,0.0,-0.027798,0.014012,0.403798,0.673163
307,0.29427962803838004,0.2560808630268567,-0.07231056086013755,-0.02482553952569076,-0.04748502133444676,0.34331830966859894,0.02745610410925759,0.021669956488722088,0.005786147620535495,0.7892582429936031,1.0,0.0,-0.072311,0.027456,0.031984,0.409795
308,0.19495232037263618,0.3008350002134457,-0.0005213267564174624,-0.012029615420805337,0.011508288664387844,0.5110741966347259,0.012590070696252082,0.008565949167153504,0.004024121529098583,0.6803733969264751,0.0,0.0,-0.000521,0.01259,0.985507,0.678161
309,0.2790531086520201,0.2732396045293781,-0.039101700908309875,-0.015213479437714639,-0.023888221470595265,0.3890746203953871,0.07045676654552016,0.01968424660794057,0.05077251993757956,0.27938049917779195,0.0,1.0,-0.039102,0.070457,0.255372,0.034483
310,0.21743798639803444,0.16391850305859204,0.04028840965891435,0.005789220225471771,0.03449918943344257,0.1436944340688521,-0.06935632352951364,-0.010043342767726325,-0.059312980761787294,0.14480788854750237,0.0,1.0,0.040288,-0.069356,0.203898,0.031484
311,0.254975901268834,0.22404420025491267,-0.02969654037860662,-0.004887764632547427,-0.0248087757460592,0.16459037215219086,-0.0009852849194380668,0.004238943156614939,-0.00522422807605299,0.44794108152472517,0.0,0.0,-0.029697,-0.000985,0.388306,0.974513
312,0.3683791990415766,0.2779118844452841,-0.0063154035442855045,-0.009439429366911731,0.0031240258226262474,0.7513402343944577,0.026483609593987913,0.002708933899934183,0.023774675694053712,0.10228718597895145,0.0,0.0,-0.006315,0.026484,0.846577,0.429785
313,0.32245613762231706,0.2472383043889288,0.007799226964276346,0.009226059796689777,-0.0014268328324134408,0.8660614649850691,-0.04519964202529228,-0.00607631043972769,-0.0391233315855646,0.13443271157606906,0.0,0.0,0.007799,-0.0452,0.817591,0.153423
314,0.37203233440075556,0.14720084460010657,0.04811246040481794,0.002180414533875713,0.04593204587094222,0.0453191234771558,-0.05800426913826842,0.002113603741527134,-0.06011787287979557,0.033963580108959494,0.0,0.0,0.048112,-0.058004,0.145427,0.071464
315,0.22029651871507666,0.26498401889871664,-0.046631934224172854,-0.0013909593585519349,-0.045240974865620925,0.029828472305377704,0.02442493898716407,0.0033730139737057586,0.021051925013458324,0.13809712996533427,0.0,0.0,-0.046632,0.024425,0.192904,0.472764
316,0.2096368972988107,0.2675712898649527,-0.017055493727179086,0.02075927679963155,-0.037814770526810614,0.3544108311986179,-0.00604324317028666,-0.020581255697648196,0.014538012527361522,0.5860388538218895,0.0,0.0,-0.017055,-0.006043,0.593203,0.855072
317,0.28056606226185077,0.23893576840526354,-0.03635441818829204,-0.027433859659796216,-0.008920558528495843,0.7546224372979042,0.01431148993337334,0.02889650586151699,-0.014585015928143636,0.6645697913081834,0.0,0.0,-0.036354,0.014311,0.287856,0.664168
318,0.33475647565717664,0.1606070083208794,-0.05123619693614618,-0.005632204294109334,-0.04560399264203688,0.10992627538551589,0.028581164625091568,0.013078055861605237,0.015503108763486382,0.4575760306885435,0.0,0.0,-0.051236,0.028581,0.12044,0.393803
319,0.3811637389044364,0.1852854820591119,-0.050200719150566966,-0.03861317547524053,-0.011587543675326448,0.7691757434675002,0.025448887534084516,0.03622461161266943,-0.01077572407858493,0.7707309124477161,0.0,0.0,-0.050201,0.025449,0.14043,0.436782
320,0.39704537809590507,0.26475241167918523,-0.03211658576676851,0.025343176195077262,-0.05745976196184576,0.3060661464336982,-0.0019749560317235504,-0.01805218432914207,0.016077228297418523,0.528933343408708,0.0,0.0,-0.032117,-0.001975,0.336332,0.953523
321,0.20833378370695257,0.2833351508220735,-0.023755266144197536,0.0014716223186080086,-0.025226888462805568,0.05512001514453355,0.02124301333225254,0.005670676873099898,0.015572336459152658,0.2669431489971481,0.0,0.0,-0.023755,0.021243,0.442779,0.497751
322,0.21584950069904996,0.2918785149969236,-0.02566166427225016,-0.00013525186433671794,-0.025526412407913448,0.005270580384101419,0.031089253961187224,0.007489126634256363,0.023600127326930894,0.24089116591880944,0.0,0.0,-0.025662,0.031089,0.448776,0.35982
323,0.2576572626683654,0.2699543092839824,-0.058198409059657216,-0.011315635427059136,-0.0468827736325981,0.19443204049546883,0.029691771954930682,0.0026182988501536435,0.02707347310477705,0.08818264043412344,0.0,0.0,-0.058198,0.029692,0.070465,0.375312
324,0.25340223713807747,0.269347120262007,0.028329004693952005,0.0017700090852508163,0.02655899560870114,0.062480454374336025,-0.024398143072224307,0.0050043101288765645,-0.029402453201100843,0.14544553583499917,0.0,0.0,0.028329,-0.024398,0.369315,0.436782
325,0.20293701915193535,0.237248381859067,0.051447494298591356,-0.01190846188784345,0.06335595618643478,0.15822166958217926,-0.026757102631664906,0.00787572390705791,-0.034632826538722794,0.18527387606649467,0.0,0.0,0.051447,-0.026757,0.123438,0.432784
326,0.33367359349523656,0.265942187371443,-0.05969825164233977,-0.014439392967056968,-0.04525885867528277,0.24187296226973803,-0.0017998116522761134,0.010278883783092576,-0.012078695435368688,0.4597494067964666,0.0,0.0,-0.059698,-0.0018,0.074463,0.953023
327,0.30446249999396874,0.223489711669293,-0.0016980190290094735,0.015176412929235451,-0.016874431958244923,0.4735105418442066,-0.02438995628047776,-0.008322728175459591,-0.0160672281050182,0.341235879218089,0.0,0.0,-0.001698,-0.02439,0.962019,0.469265
328,0.24128005567591893,0.29713965650469276,-0.04213713846775956,0.0010932961118970339,-0.043230434579656654,0.0246661572669778,0.024901040359511115,0.003933193703344686,0.020967846656166408,0.15795298696595944,0.0,0.0,-0.042137,0.024901,0.208396,0.454273
329,0.3325758994463043,0.3711197145535948,0.03584659618725459,0.0069891136520658865,0.028857482535188703,0.19497286759268084,-0.011987919265544848,-0.005773996785266526,-0.006213922480278335,0.481651290550637,0.0,0.0,0.035847,-0.011988,0.306847,0.712644
330,0.1968662395103526,0.3818707624813489,-0.04563656286750668,-0.01179903663377007,-0.03383752623373662,0.25854349872985294,0.04148152896263599,0.01450308045754385,0.026978448505092133,0.34962743226285936,0.0,0.0,-0.045637,0.041482,0.190905,0.225387
331,0.2371661211789332,0.2944055614924208,-0.004994112050652408,0.015168460049943672,-0.02016257210059606,0.42932400008336447,-0.00955909360913576,-0.02803987326080058,0.018480779651664794,0.6027403208110863,0.0,0.0,-0.004994,-0.009559,0.875562,0.765117
332,0.31883825532866966,0.28923622288745604,-0.00857820002523121,0.02194981446331968,-0.030528014488550907,0.4182683411589052,-0.0035236205876614246,-0.025548647247806474,0.022025026660145046,0.5370333032769253,0.0,0.0,-0.008578,-0.003524,0.802599,0.916042
333,0.27067056657039995,0.2806123162628564,-0.005976935284174999,-0.005202490479466371,-0.0007744448047086513,0.8704277747896771,-0.008838302539104375,0.004171044627733583,-0.013009347166837956,0.2427793660125668,0.0,0.0,-0.005977,-0.008838,0.846077,0.785607
334,0.3129753638701064,0.32864678826194904,0.0011078480015821873,-0.009982994141494849,0.011090842143077035,0.47371508474721236,-0.009156032736368057,0.007899945372432366,-0.017055978108800406,0.3165559222191574,0.0,0.0,0.001108,-0.009156,0.975012,0.798601
335,0.25660174333909663,0.08685185734185445,-0.040421983825207855,-0.024539691203229963,-0.015882292621977857,0.607087749808227,0.06489456737123322,0.025388115009825442,0.039506452361407804,0.39122096098724585,0.0,0.0,-0.040422,0.064895,0.252874,0.057471
336,0.24087985534332274,0.2787031264493202,-0.029432695400053673,-0.01445193711353257,-0.014980758286521116,0.49101643315706006,-0.008036757564581533,0.012778714523930127,-0.020815472088511658,0.3803846978452356,0.0,0.0,-0.029433,-0.008037,0.369815,0.821589
337,0.2896123266997708,0.31248646685925263,-0.012729424117483984,0.01455394162608447,-0.02728336574356849,0.3478699405172832,-0.07229121886641386,-0.019913428429900175,-0.05237779043651371,0.2754612350180175,0.0,1.0,-0.012729,-0.072291,0.707146,0.017491
338,0.27361645450889,0.17605237561513537,-0.014752032123045829,-0.018613709234232105,0.0038616771111862768,0.8281819474941537,0.028115443787562457,0.016885310553784286,0.011230133233778201,0.6005706572291024,0.0,0.0,-0.014752,0.028115,0.649175,0.390805
339,0.2311226410867373,0.31727434793240794,0.014910898868531645,0.01917401326910627,-0.00426311440057469,0.8181042292955721,-0.06952345042116864,-0.018125808602475722,-0.051397641818692934,0.2607150320168335,0.0,1.0,0.014911,-0.069523,0.648676,0.032984
340,0.53886189541752,0.32797954096891935,-0.0303519175782248,-0.02615377441345036,-0.004198143164774418,0.8616844173369043,-0.003620451668702125,0.020686101003850974,-0.024306552672553113,0.45976619100152294,0.0,0.0,-0.030352,-0.00362,0.365817,0.910545
341,0.13001044470629777,0.33563407255354916,0.010204455952252809,-0.016794598837797672,0.026999054790050454,0.3834938957255233,-0.024883178618909048,0.01510731102025015,-0.03999048963915916,0.2741908177721465,0.0,0.0,0.010204,-0.024883,0.772614,0.445777
342,0.2808627297745602,0.275244257612773,-0.09158546565155672,-0.0331849215928089,-0.05840054405874781,0.36233829633037246,0.031197406981920348,0.028576495127892065,0.0026209118540282714,0.9159894328542384,1.0,0.0,-0.091585,0.031197,0.002999,0.347326
343,0.2879823813224872,0.1886801799833286,-0.023764612512593,0.0012990094268216321,-0.02506362193941466,0.04927464974097112,-0.012534714227979124,-0.0006474942437680944,-0.011887219984211031,0.05165608341694798,0.0,0.0,-0.023765,-0.012535,0.464268,0.710645
344,0.1823450163765615,0.2087908736023822,-0.03575037625248366,-0.006110358938379341,-0.02964001731410431,0.1709173323163233,-0.022380396200045286,0.0030969707472099798,-0.025477366947255248,0.1083829406765167,0.0,0.0,-0.03575,-0.02238,0.277861,0.48026
