date,site,GPP_mgpp,qflag
2020-02-21,TzM,1.43,
2020-02-22,TzM,1.43,
2020-02-23,TzM,1.43,
2020-02-24,TzM,1.43,
2020-02-25,TzM,1.43,
2020-02-26,TzM,1.43,
2020-02-27,TzM,1.43,
2020-02-28,TzM,1.43,
2020-02-29,TzM,1.43,
2020-03-01,TzM,1.27,
2020-03-02,TzM,1.27,
2020-03-03,TzM,1.27,
2020-03-04,TzM,1.27,
2020-03-05,TzM,1.27,
2020-03-06,TzM,1.27,
2020-03-07,TzM,1.27,
2020-03-08,TzM,1.27,
2020-03-09,TzM,1.27,
2020-03-10,TzM,1.27,
2020-03-11,TzM,1.24,
2020-03-12,TzM,1.24,
2020-03-13,TzM,1.24,
2020-03-14,TzM,1.24,
2020-03-15,TzM,1.24,
2020-03-16,TzM,1.24,
2020-03-17,TzM,1.24,
2020-03-18,TzM,1.24,
2020-03-19,TzM,1.24,
2020-03-20,TzM,1.24,
2020-03-21,TzM,1.42,
2020-03-22,TzM,1.42,
2020-03-23,TzM,1.42,
2020-03-24,TzM,1.42,
2020-03-25,TzM,1.42,
2020-03-26,TzM,1.42,
2020-03-27,TzM,1.42,
2020-03-28,TzM,1.42,
2020-03-29,TzM,1.42,
2020-03-30,TzM,1.42,
2020-03-31,TzM,,
2020-04-01,TzM,3.04,
2020-04-02,TzM,3.04,
2020-04-03,TzM,3.04,
2020-04-04,TzM,3.04,
2020-04-05,TzM,3.04,
2020-04-06,TzM,3.04,
2020-04-07,TzM,3.04,
2020-04-08,TzM,3.04,
2020-04-09,TzM,3.04,
2020-04-10,TzM,3.04,
2020-04-11,TzM,3.17,3.0
2020-04-12,TzM,3.17,3.0
2020-04-13,TzM,3.17,3.0
2020-04-14,TzM,3.17,3.0
2020-04-15,TzM,3.17,3.0
2020-04-16,TzM,3.17,3.0
2020-04-17,TzM,3.17,3.0
2020-04-18,TzM,3.17,3.0
2020-04-19,TzM,3.17,3.0
2020-04-20,TzM,3.17,3.0
2020-04-21,TzM,,-10.0
2020-04-22,TzM,,-10.0
2020-04-23,TzM,,-10.0
2020-04-24,TzM,,-10.0
2020-04-25,TzM,,-10.0
2020-04-26,TzM,,-10.0
2020-04-27,TzM,,-10.0
2020-04-28,TzM,,-10.0
2020-04-29,TzM,,-10.0
2020-04-30,TzM,,-10.0
2020-05-01,TzM,2.94,
2020-05-02,TzM,2.94,
2020-05-03,TzM,2.94,
2020-05-04,TzM,2.94,
2020-05-05,TzM,2.94,
2020-05-06,TzM,2.94,
2020-05-07,TzM,2.94,
2020-05-08,TzM,2.94,
2020-05-09,TzM,2.94,
2020-05-10,TzM,2.94,
2020-05-11,TzM,1.55,2.0
2020-05-12,TzM,1.55,2.0
2020-05-13,TzM,1.55,2.0
2020-05-14,TzM,1.55,2.0
2020-05-15,TzM,1.55,2.0
2020-05-16,TzM,1.55,2.0
2020-05-17,TzM,1.55,2.0
2020-05-18,TzM,1.55,2.0
2020-05-19,TzM,1.55,2.0
2020-05-20,TzM,1.55,2.0
2020-05-21,TzM,1.04,
2020-05-22,TzM,1.04,
2020-05-23,TzM,1.04,
2020-05-24,TzM,1.04,
2020-05-25,TzM,1.04,
2020-05-26,TzM,1.04,
2020-05-27,TzM,1.04,
2020-05-28,TzM,1.04,
2020-05-29,TzM,1.04,
2020-05-30,TzM,1.04,
2020-05-31,TzM,,
2020-06-01,TzM,1.48,
2020-06-02,TzM,1.48,
2020-06-03,TzM,1.48,
2020-06-04,TzM,1.48,
2020-06-05,TzM,1.48,
2020-06-06,TzM,1.48,
2020-06-07,TzM,1.48,
2020-06-08,TzM,1.48,
2020-06-09,TzM,1.48,
2020-06-10,TzM,1.48,
2020-06-11,TzM,1.76,
2020-06-12,TzM,1.76,
2020-06-13,TzM,1.76,
2020-06-14,TzM,1.76,
2020-06-15,TzM,1.76,
2020-06-16,TzM,1.76,
2020-06-17,TzM,1.76,
2020-06-18,TzM,1.76,
2020-06-19,TzM,1.76,
2020-06-20,TzM,1.76,
2020-06-21,TzM,1.92,
2020-06-22,TzM,1.92,
2020-06-23,TzM,1.92,
2020-06-24,TzM,1.92,
2020-06-25,TzM,1.92,
2020-06-26,TzM,1.92,
2020-06-27,TzM,1.92,
2020-06-28,TzM,1.92,
2020-06-29,TzM,1.92,
2020-06-30,TzM,1.92,
2020-07-01,TzM,1.93,
2020-07-02,TzM,1.93,
2020-07-03,TzM,1.93,
2020-07-04,TzM,1.93,
2020-07-05,TzM,1.93,
2020-07-06,TzM,1.93,
2020-07-07,TzM,1.93,
2020-07-08,TzM,1.93,
2020-07-09,TzM,1.93,
2020-07-10,TzM,1.93,
2020-07-11,TzM,1.79,
2020-07-12,TzM,1.79,
2020-07-13,TzM,1.79,
2020-07-14,TzM,1.79,
2020-07-15,TzM,1.79,
2020-07-16,TzM,1.79,
2020-07-17,TzM,1.79,
2020-07-18,TzM,1.79,
2020-07-19,TzM,1.79,
2020-07-20,TzM,1.79,
2020-07-21,TzM,1.73,
2020-07-22,TzM,1.73,
2020-07-23,TzM,1.73,
2020-07-24,TzM,1.73,
2020-07-25,TzM,1.73,
2020-07-26,TzM,1.73,
2020-07-27,TzM,1.73,
2020-07-28,TzM,1.73,
2020-07-29,TzM,1.73,
2020-07-30,TzM,1.73,
2020-07-31,TzM,,
2020-08-01,TzM,1.74,
2020-08-02,TzM,1.74,
2020-08-03,TzM,1.74,
2020-08-04,TzM,1.74,
2020-08-05,TzM,1.74,
2020-08-06,TzM,1.74,
2020-08-07,TzM,1.74,
2020-08-08,TzM,1.74,
2020-08-09,TzM,1.74,
2020-08-10,TzM,1.74,
2020-08-11,TzM,1.92,
2020-08-12,TzM,1.92,
2020-08-13,TzM,1.92,
2020-08-14,TzM,1.92,
2020-08-15,TzM,1.92,
2020-08-16,TzM,1.92,
2020-08-17,TzM,1.92,
2020-08-18,TzM,1.92,
2020-08-19,TzM,1.92,
2020-08-20,TzM,1.92,
2020-08-21,TzM,1.62,
2020-08-22,TzM,1.62,
2020-08-23,TzM,1.62,
2020-08-24,TzM,1.62,
2020-08-25,TzM,1.62,
2020-08-26,TzM,1.62,
2020-08-27,TzM,1.62,
2020-08-28,TzM,1.62,
2020-08-29,TzM,1.62,
2020-08-30,TzM,1.62,
2020-08-31,TzM,,
2020-09-01,TzM,1.42,
2020-09-02,TzM,1.42,
2020-09-03,TzM,1.42,
2020-09-04,TzM,1.42,
2020-09-05,TzM,1.42,
2020-09-06,TzM,1.42,
2020-09-07,TzM,1.42,
2020-09-08,TzM,1.42,
2020-09-09,TzM,1.42,
2020-09-10,TzM,1.42,
2020-09-11,TzM,1.1,
2020-09-12,TzM,1.1,
2020-09-13,TzM,1.1,
2020-09-14,TzM,1.1,
2020-09-15,TzM,1.1,
2020-09-16,TzM,1.1,
2020-09-17,TzM,1.1,
2020-09-18,TzM,1.1,
2020-09-19,TzM,1.1,
2020-09-20,TzM,1.1,
2020-09-21,TzM,1.27,
2020-09-22,TzM,1.27,
2020-09-23,TzM,1.27,
2020-09-24,TzM,1.27,
2020-09-25,TzM,1.27,
2020-09-26,TzM,1.27,
2020-09-27,TzM,1.27,
2020-09-28,TzM,1.27,
2020-09-29,TzM,1.27,
2020-09-30,TzM,1.27,
2020-10-01,TzM,1.08,
2020-10-02,TzM,1.08,
2020-10-03,TzM,1.08,
2020-10-04,TzM,1.08,
2020-10-05,TzM,1.08,
2020-10-06,TzM,1.08,
2020-10-07,TzM,1.08,
2020-10-08,TzM,1.08,
2020-10-09,TzM,1.08,
2020-10-10,TzM,1.08,
2020-10-11,TzM,0.98,
2020-10-12,TzM,0.98,
2020-10-13,TzM,0.98,
2020-10-14,TzM,0.98,
2020-10-15,TzM,0.98,
2020-10-16,TzM,0.98,
2020-10-17,TzM,0.98,
2020-10-18,TzM,0.98,
2020-10-19,TzM,0.98,
2020-10-20,TzM,0.98,
2020-10-21,TzM,0.67,
2020-10-22,TzM,0.67,
2020-10-23,TzM,0.67,
2020-10-24,TzM,0.67,
2020-10-25,TzM,0.67,
2020-10-26,TzM,0.67,
2020-10-27,TzM,0.67,
2020-10-28,TzM,0.67,
2020-10-29,TzM,0.67,
2020-10-30,TzM,0.67,
2020-10-31,TzM,,
2020-11-01,TzM,0.46,
2020-11-02,TzM,0.46,
2020-11-03,TzM,0.46,
2020-11-04,TzM,0.46,
2020-11-05,TzM,0.46,
2020-11-06,TzM,0.46,
2020-11-07,TzM,0.46,
2020-11-08,TzM,0.46,
2020-11-09,TzM,0.46,
2020-11-10,TzM,0.46,
2020-11-11,TzM,0.42,
2020-11-12,TzM,0.42,
2020-11-13,TzM,0.42,
2020-11-14,TzM,0.42,
2020-11-15,TzM,0.42,
2020-11-16,TzM,0.42,
2020-11-17,TzM,0.42,
2020-11-18,TzM,0.42,
2020-11-19,TzM,0.42,
2020-11-20,TzM,0.42,
2020-11-21,TzM,0.34,
2020-11-22,TzM,0.34,
2020-11-23,TzM,0.34,
2020-11-24,TzM,0.34,
2020-11-25,TzM,0.34,
2020-11-26,TzM,0.34,
2020-11-27,TzM,0.34,
2020-11-28,TzM,0.34,
2020-11-29,TzM,0.34,
2020-11-30,TzM,0.34,
2020-12-01,TzM,0.39,
2020-12-02,TzM,0.39,
2020-12-03,TzM,0.39,
2020-12-04,TzM,0.39,
2020-12-05,TzM,0.39,
2020-12-06,TzM,0.39,
2020-12-07,TzM,0.39,
2020-12-08,TzM,0.39,
2020-12-09,TzM,0.39,
2020-12-10,TzM,0.39,
2020-12-11,TzM,0.35,
2020-12-12,TzM,0.35,
2020-12-13,TzM,0.35,
2020-12-14,TzM,0.35,
2020-12-15,TzM,0.35,
2020-12-16,TzM,0.35,
2020-12-17,TzM,0.35,
2020-12-18,TzM,0.35,
2020-12-19,TzM,0.35,
2020-12-20,TzM,0.35,
2020-12-21,TzM,0.42,
2020-12-22,TzM,0.42,
2020-12-23,TzM,0.42,
2020-12-24,TzM,0.42,
2020-12-25,TzM,0.42,
2020-12-26,TzM,0.42,
2020-12-27,TzM,0.42,
2020-12-28,TzM,0.42,
2020-12-29,TzM,0.42,
2020-12-30,TzM,0.42,
2020-12-31,TzM,,
2021-01-01,TzM,0.26,
2021-01-02,TzM,0.26,
2021-01-03,TzM,0.26,
2021-01-04,TzM,0.26,
2021-01-05,TzM,0.26,
2021-01-06,TzM,0.26,
2021-01-07,TzM,0.26,
2021-01-08,TzM,0.26,
2021-01-09,TzM,0.26,
2021-01-10,TzM,0.26,
2021-01-11,TzM,,-10.0
2021-01-12,TzM,,-10.0
2021-01-13,TzM,,-10.0
2021-01-14,TzM,,-10.0
2021-01-15,TzM,,-10.0
2021-01-16,TzM,,-10.0
2021-01-17,TzM,,-10.0
2021-01-18,TzM,,-10.0
2021-01-19,TzM,,-10.0
2021-01-20,TzM,,-10.0
2021-01-21,TzM,0.46,
2021-01-22,TzM,0.46,
2021-01-23,TzM,0.46,
2021-01-24,TzM,0.46,
2021-01-25,TzM,0.46,
2021-01-26,TzM,0.46,
2021-01-27,TzM,0.46,
2021-01-28,TzM,0.46,
2021-01-29,TzM,0.46,
2021-01-30,TzM,0.46,
2021-01-31,TzM,,
2021-02-01,TzM,0.64,3.0
2021-02-02,TzM,0.64,3.0
2021-02-03,TzM,0.64,3.0
2021-02-04,TzM,0.64,3.0
2021-02-05,TzM,0.64,3.0
2021-02-06,TzM,0.64,3.0
2021-02-07,TzM,0.64,3.0
2021-02-08,TzM,0.64,3.0
2021-02-09,TzM,0.64,3.0
2021-02-10,TzM,0.64,3.0
2021-02-11,TzM,1.0,1.0
2021-02-12,TzM,1.0,1.0
2021-02-13,TzM,1.0,1.0
2021-02-14,TzM,1.0,1.0
2021-02-15,TzM,1.0,1.0
2021-02-16,TzM,1.0,1.0
2021-02-17,TzM,1.0,1.0
2021-02-18,TzM,1.0,1.0
2021-02-19,TzM,1.0,1.0
2021-02-20,TzM,1.0,1.0
2021-02-21,TzM,0.6900000000000001,
2021-02-22,TzM,0.6900000000000001,
2021-02-23,TzM,0.6900000000000001,
2021-02-24,TzM,0.6900000000000001,
2021-02-25,TzM,0.6900000000000001,
2021-02-26,TzM,0.6900000000000001,
2021-02-27,TzM,0.6900000000000001,
2021-02-28,TzM,0.6900000000000001,
2021-03-01,TzM,0.86,3.0
2021-03-02,TzM,0.86,3.0
2021-03-03,TzM,0.86,3.0
2021-03-04,TzM,0.86,3.0
2021-03-05,TzM,0.86,3.0
2021-03-06,TzM,0.86,3.0
2021-03-07,TzM,0.86,3.0
2021-03-08,TzM,0.86,3.0
2021-03-09,TzM,0.86,3.0
2021-03-10,TzM,0.86,3.0
2021-03-11,TzM,2.08,
2021-03-12,TzM,2.08,
2021-03-13,TzM,2.08,
2021-03-14,TzM,2.08,
2021-03-15,TzM,2.08,
2021-03-16,TzM,2.08,
2021-03-17,TzM,2.08,
2021-03-18,TzM,2.08,
2021-03-19,TzM,2.08,
2021-03-20,TzM,2.08,
2021-03-21,TzM,2.56,
2021-03-22,TzM,2.56,
2021-03-23,TzM,2.56,
2021-03-24,TzM,2.56,
2021-03-25,TzM,2.56,
2021-03-26,TzM,2.56,
2021-03-27,TzM,2.56,
2021-03-28,TzM,2.56,
2021-03-29,TzM,2.56,
2021-03-30,TzM,2.56,
2021-03-31,TzM,,
2021-04-01,TzM,2.68,
2021-04-02,TzM,2.68,
2021-04-03,TzM,2.68,
2021-04-04,TzM,2.68,
2021-04-05,TzM,2.68,
2021-04-06,TzM,2.68,
2021-04-07,TzM,2.68,
2021-04-08,TzM,2.68,
2021-04-09,TzM,2.68,
2021-04-10,TzM,2.68,
2021-04-11,TzM,3.17,
2021-04-12,TzM,3.17,
2021-04-13,TzM,3.17,
2021-04-14,TzM,3.17,
2021-04-15,TzM,3.17,
2021-04-16,TzM,3.17,
2021-04-17,TzM,3.17,
2021-04-18,TzM,3.17,
2021-04-19,TzM,3.17,
2021-04-20,TzM,3.17,
2021-04-21,TzM,2.16,2.0
2021-04-22,TzM,2.16,2.0
2021-04-23,TzM,2.16,2.0
2021-04-24,TzM,2.16,2.0
2021-04-25,TzM,2.16,2.0
2021-04-26,TzM,2.16,2.0
2021-04-27,TzM,2.16,2.0
2021-04-28,TzM,2.16,2.0
2021-04-29,TzM,2.16,2.0
2021-04-30,TzM,2.16,2.0
2021-05-01,TzM,3.46,
2021-05-02,TzM,3.46,
2021-05-03,TzM,3.46,
2021-05-04,TzM,3.46,
2021-05-05,TzM,3.46,
2021-05-06,TzM,3.46,
2021-05-07,TzM,3.46,
2021-05-08,TzM,3.46,
2021-05-09,TzM,3.46,
2021-05-10,TzM,3.46,
2021-05-11,TzM,2.91,
2021-05-12,TzM,2.91,
2021-05-13,TzM,2.91,
2021-05-14,TzM,2.91,
2021-05-15,TzM,2.91,
2021-05-16,TzM,2.91,
2021-05-17,TzM,2.91,
2021-05-18,TzM,2.91,
2021-05-19,TzM,2.91,
2021-05-20,TzM,2.91,
2021-05-21,TzM,1.81,
2021-05-22,TzM,1.81,
2021-05-23,TzM,1.81,
2021-05-24,TzM,1.81,
2021-05-25,TzM,1.81,
2021-05-26,TzM,1.81,
2021-05-27,TzM,1.81,
2021-05-28,TzM,1.81,
2021-05-29,TzM,1.81,
2021-05-30,TzM,1.81,
2021-05-31,TzM,,
2021-06-01,TzM,1.06,
2021-06-02,TzM,1.06,
2021-06-03,TzM,1.06,
2021-06-04,TzM,1.06,
2021-06-05,TzM,1.06,
2021-06-06,TzM,1.06,
2021-06-07,TzM,1.06,
2021-06-08,TzM,1.06,
2021-06-09,TzM,1.06,
2021-06-10,TzM,1.06,
2021-06-11,TzM,1.11,
2021-06-12,TzM,1.11,
2021-06-13,TzM,1.11,
2021-06-14,TzM,1.11,
2021-06-15,TzM,1.11,
2021-06-16,TzM,1.11,
2021-06-17,TzM,1.11,
2021-06-18,TzM,1.11,
2021-06-19,TzM,1.11,
2021-06-20,TzM,1.11,
2021-06-21,TzM,2.96,
2021-06-22,TzM,2.96,
2021-06-23,TzM,2.96,
2021-06-24,TzM,2.96,
2021-06-25,TzM,2.96,
2021-06-26,TzM,2.96,
2021-06-27,TzM,2.96,
2021-06-28,TzM,2.96,
2021-06-29,TzM,2.96,
2021-06-30,TzM,2.96,
2021-07-01,TzM,3.38,
2021-07-02,TzM,3.38,
2021-07-03,TzM,3.38,
2021-07-04,TzM,3.38,
2021-07-05,TzM,3.38,
2021-07-06,TzM,3.38,
2021-07-07,TzM,3.38,
2021-07-08,TzM,3.38,
2021-07-09,TzM,3.38,
2021-07-10,TzM,3.38,
2021-07-11,TzM,3.25,
2021-07-12,TzM,3.25,
2021-07-13,TzM,3.25,
2021-07-14,TzM,3.25,
2021-07-15,TzM,3.25,
2021-07-16,TzM,3.25,
2021-07-17,TzM,3.25,
2021-07-18,TzM,3.25,
2021-07-19,TzM,3.25,
2021-07-20,TzM,3.25,
2021-07-21,TzM,2.86,
2021-07-22,TzM,2.86,
2021-07-23,TzM,2.86,
2021-07-24,TzM,2.86,
2021-07-25,TzM,2.86,
2021-07-26,TzM,2.86,
2021-07-27,TzM,2.86,
2021-07-28,TzM,2.86,
2021-07-29,TzM,2.86,
2021-07-30,TzM,2.86,
2021-07-31,TzM,,
2021-08-01,TzM,2.6,
2021-08-02,TzM,2.6,
2021-08-03,TzM,2.6,
2021-08-04,TzM,2.6,
2021-08-05,TzM,2.6,
2021-08-06,TzM,2.6,
2021-08-07,TzM,2.6,
2021-08-08,TzM,2.6,
2021-08-09,TzM,2.6,
2021-08-10,TzM,2.6,
2021-08-11,TzM,1.7,
2021-08-12,TzM,1.7,
2021-08-13,TzM,1.7,
2021-08-14,TzM,1.7,
2021-08-15,TzM,1.7,
2021-08-16,TzM,1.7,
2021-08-17,TzM,1.7,
2021-08-18,TzM,1.7,
2021-08-19,TzM,1.7,
2021-08-20,TzM,1.7,
2021-08-21,TzM,1.64,
2021-08-22,TzM,1.64,
2021-08-23,TzM,1.64,
2021-08-24,TzM,1.64,
2021-08-25,TzM,1.64,
2021-08-26,TzM,1.64,
2021-08-27,TzM,1.64,
2021-08-28,TzM,1.64,
2021-08-29,TzM,1.64,
2021-08-30,TzM,1.64,
2021-08-31,TzM,,
2021-09-01,TzM,1.45,
2021-09-02,TzM,1.45,
2021-09-03,TzM,1.45,
2021-09-04,TzM,1.45,
2021-09-05,TzM,1.45,
2021-09-06,TzM,1.45,
2021-09-07,TzM,1.45,
2021-09-08,TzM,1.45,
2021-09-09,TzM,1.45,
2021-09-10,TzM,1.45,
2021-09-11,TzM,1.43,
2021-09-12,TzM,1.43,
2021-09-13,TzM,1.43,
2021-09-14,TzM,1.43,
2021-09-15,TzM,1.43,
2021-09-16,TzM,1.43,
2021-09-17,TzM,1.43,
2021-09-18,TzM,1.43,
2021-09-19,TzM,1.43,
2021-09-20,TzM,1.43,
2021-09-21,TzM,1.7,
2021-09-22,TzM,1.7,
2021-09-23,TzM,1.7,
2021-09-24,TzM,1.7,
2021-09-25,TzM,1.7,
2021-09-26,TzM,1.7,
2021-09-27,TzM,1.7,
2021-09-28,TzM,1.7,
2021-09-29,TzM,1.7,
2021-09-30,TzM,1.7,
2021-10-01,TzM,1.45,
2021-10-02,TzM,1.45,
2021-10-03,TzM,1.45,
2021-10-04,TzM,1.45,
2021-10-05,TzM,1.45,
2021-10-06,TzM,1.45,
2021-10-07,TzM,1.45,
2021-10-08,TzM,1.45,
2021-10-09,TzM,1.45,
2021-10-10,TzM,1.45,
2021-10-11,TzM,1.08,
2021-10-12,TzM,1.08,
2021-10-13,TzM,1.08,
2021-10-14,TzM,1.08,
2021-10-15,TzM,1.08,
2021-10-16,TzM,1.08,
2021-10-17,TzM,1.08,
2021-10-18,TzM,1.08,
2021-10-19,TzM,1.08,
2021-10-20,TzM,1.08,
2021-10-21,TzM,0.74,
2021-10-22,TzM,0.74,
2021-10-23,TzM,0.74,
2021-10-24,TzM,0.74,
2021-10-25,TzM,0.74,
2021-10-26,TzM,0.74,
2021-10-27,TzM,0.74,
2021-10-28,TzM,0.74,
2021-10-29,TzM,0.74,
2021-10-30,TzM,0.74,
2021-10-31,TzM,,
2021-11-01,TzM,0.88,
2021-11-02,TzM,0.88,
2021-11-03,TzM,0.88,
2021-11-04,TzM,0.88,
2021-11-05,TzM,0.88,
2021-11-06,TzM,0.88,
2021-11-07,TzM,0.88,
2021-11-08,TzM,0.88,
2021-11-09,TzM,0.88,
2021-11-10,TzM,0.88,
2021-11-11,TzM,0.65,
2021-11-12,TzM,0.65,
2021-11-13,TzM,0.65,
2021-11-14,TzM,0.65,
2021-11-15,TzM,0.65,
2021-11-16,TzM,0.65,
2021-11-17,TzM,0.65,
2021-11-18,TzM,0.65,
2021-11-19,TzM,0.65,
2021-11-20,TzM,0.65,
2021-11-21,TzM,0.49,
2021-11-22,TzM,0.49,
2021-11-23,TzM,0.49,
2021-11-24,TzM,0.49,
2021-11-25,TzM,0.49,
2021-11-26,TzM,0.49,
2021-11-27,TzM,0.49,
2021-11-28,TzM,0.49,
2021-11-29,TzM,0.49,
2021-11-30,TzM,0.49,
2021-12-01,TzM,0.5,
2021-12-02,TzM,0.5,
2021-12-03,TzM,0.5,
2021-12-04,TzM,0.5,
2021-12-05,TzM,0.5,
2021-12-06,TzM,0.5,
2021-12-07,TzM,0.5,
2021-12-08,TzM,0.5,
2021-12-09,TzM,0.5,
2021-12-10,TzM,0.5,
2021-12-11,TzM,0.44,1.0
2021-12-12,TzM,0.44,1.0
2021-12-13,TzM,0.44,1.0
2021-12-14,TzM,0.44,1.0
2021-12-15,TzM,0.44,1.0
2021-12-16,TzM,0.44,1.0
2021-12-17,TzM,0.44,1.0
2021-12-18,TzM,0.44,1.0
2021-12-19,TzM,0.44,1.0
2021-12-20,TzM,0.44,1.0
2021-12-21,TzM,0.36,1.0
2021-12-22,TzM,0.36,1.0
2021-12-23,TzM,0.36,1.0
2021-12-24,TzM,0.36,1.0
2021-12-25,TzM,0.36,1.0
2021-12-26,TzM,0.36,1.0
2021-12-27,TzM,0.36,1.0
2021-12-28,TzM,0.36,1.0
2021-12-29,TzM,0.36,1.0
2021-12-30,TzM,0.36,1.0
2021-12-31,TzM,,
2022-01-01,TzM,0.6,
2022-01-02,TzM,0.6,
2022-01-03,TzM,0.6,
2022-01-04,TzM,0.6,
2022-01-05,TzM,0.6,
2022-01-06,TzM,0.6,
2022-01-07,TzM,0.6,
2022-01-08,TzM,0.6,
2022-01-09,TzM,0.6,
2022-01-10,TzM,0.6,
2022-01-11,TzM,0.7000000000000001,
2022-01-12,TzM,0.7000000000000001,
2022-01-13,TzM,0.7000000000000001,
2022-01-14,TzM,0.7000000000000001,
2022-01-15,TzM,0.7000000000000001,
2022-01-16,TzM,0.7000000000000001,
2022-01-17,TzM,0.7000000000000001,
2022-01-18,TzM,0.7000000000000001,
2022-01-19,TzM,0.7000000000000001,
2022-01-20,TzM,0.7000000000000001,
2022-01-21,TzM,0.65,
2022-01-22,TzM,0.65,
2022-01-23,TzM,0.65,
2022-01-24,TzM,0.65,
2022-01-25,TzM,0.65,
2022-01-26,TzM,0.65,
2022-01-27,TzM,0.65,
2022-01-28,TzM,0.65,
2022-01-29,TzM,0.65,
2022-01-30,TzM,0.65,
2022-01-31,TzM,,
2022-02-01,TzM,0.73,
2022-02-02,TzM,0.73,
2022-02-03,TzM,0.73,
2022-02-04,TzM,0.73,
2022-02-05,TzM,0.73,
2022-02-06,TzM,0.73,
2022-02-07,TzM,0.73,
2022-02-08,TzM,0.73,
2022-02-09,TzM,0.73,
2022-02-10,TzM,0.73,
2022-02-11,TzM,0.88,
2022-02-12,TzM,0.88,
2022-02-13,TzM,0.88,
2022-02-14,TzM,0.88,
2022-02-15,TzM,0.88,
2022-02-16,TzM,0.88,
2022-02-17,TzM,0.88,
2022-02-18,TzM,0.88,
2022-02-19,TzM,0.88,
2022-02-20,TzM,0.88,
2022-02-21,TzM,0.88,
2022-02-22,TzM,0.88,
2022-02-23,TzM,0.88,
2022-02-24,TzM,0.88,
2022-02-25,TzM,0.88,
2022-02-26,TzM,0.88,
2022-02-27,TzM,0.88,
2022-02-28,TzM,0.88,
2022-03-01,TzM,1.14,
2022-03-02,TzM,1.14,
2022-03-03,TzM,1.14,
2022-03-04,TzM,1.14,
2022-03-05,TzM,1.14,
2022-03-06,TzM,1.14,
2022-03-07,TzM,1.14,
2022-03-08,TzM,1.14,
2022-03-09,TzM,1.14,
2022-03-10,TzM,1.14,
2022-03-11,TzM,0.99,3.0
2022-03-12,TzM,0.99,3.0
2022-03-13,TzM,0.99,3.0
2022-03-14,TzM,0.99,3.0
2022-03-15,TzM,0.99,3.0
2022-03-16,TzM,0.99,3.0
2022-03-17,TzM,0.99,3.0
2022-03-18,TzM,0.99,3.0
2022-03-19,TzM,0.99,3.0
2022-03-20,TzM,0.99,3.0
2022-03-21,TzM,,-10.0
2022-03-22,TzM,,-10.0
2022-03-23,TzM,,-10.0
2022-03-24,TzM,,-10.0
2022-03-25,TzM,,-10.0
2022-03-26,TzM,,-10.0
2022-03-27,TzM,,-10.0
2022-03-28,TzM,,-10.0
2022-03-29,TzM,,-10.0
2022-03-30,TzM,,-10.0
2022-03-31,TzM,,
2022-04-01,TzM,2.46,
2022-04-02,TzM,2.46,
2022-04-03,TzM,2.46,
2022-04-04,TzM,2.46,
2022-04-05,TzM,2.46,
2022-04-06,TzM,2.46,
2022-04-07,TzM,2.46,
2022-04-08,TzM,2.46,
2022-04-09,TzM,2.46,
2022-04-10,TzM,2.46,
2022-04-11,TzM,2.87,
2022-04-12,TzM,2.87,
2022-04-13,TzM,2.87,
2022-04-14,TzM,2.87,
2022-04-15,TzM,2.87,
2022-04-16,TzM,2.87,
2022-04-17,TzM,2.87,
2022-04-18,TzM,2.87,
2022-04-19,TzM,2.87,
2022-04-20,TzM,2.87,
2022-04-21,TzM,2.87,
2022-04-22,TzM,2.87,
2022-04-23,TzM,2.87,
2022-04-24,TzM,2.87,
2022-04-25,TzM,2.87,
2022-04-26,TzM,2.87,
2022-04-27,TzM,2.87,
2022-04-28,TzM,2.87,
2022-04-29,TzM,2.87,
2022-04-30,TzM,2.87,
2022-05-01,TzM,3.73,
2022-05-02,TzM,3.73,
2022-05-03,TzM,3.73,
2022-05-04,TzM,3.73,
2022-05-05,TzM,3.73,
2022-05-06,TzM,3.73,
2022-05-07,TzM,3.73,
2022-05-08,TzM,3.73,
2022-05-09,TzM,3.73,
2022-05-10,TzM,3.73,
2022-05-11,TzM,3.48,
2022-05-12,TzM,3.48,
2022-05-13,TzM,3.48,
2022-05-14,TzM,3.48,
2022-05-15,TzM,3.48,
2022-05-16,TzM,3.48,
2022-05-17,TzM,3.48,
2022-05-18,TzM,3.48,
2022-05-19,TzM,3.48,
2022-05-20,TzM,3.48,
2022-05-21,TzM,3.09,
2022-05-22,TzM,3.09,
2022-05-23,TzM,3.09,
2022-05-24,TzM,3.09,
2022-05-25,TzM,3.09,
2022-05-26,TzM,3.09,
2022-05-27,TzM,3.09,
2022-05-28,TzM,3.09,
2022-05-29,TzM,3.09,
2022-05-30,TzM,3.09,
2022-05-31,TzM,,
2022-06-01,TzM,2.52,
2022-06-02,TzM,2.52,
2022-06-03,TzM,2.52,
2022-06-04,TzM,2.52,
2022-06-05,TzM,2.52,
2022-06-06,TzM,2.52,
2022-06-07,TzM,2.52,
2022-06-08,TzM,2.52,
2022-06-09,TzM,2.52,
2022-06-10,TzM,2.52,
2022-06-11,TzM,1.76,
2022-06-12,TzM,1.76,
2022-06-13,TzM,1.76,
2022-06-14,TzM,1.76,
2022-06-15,TzM,1.76,
2022-06-16,TzM,1.76,
2022-06-17,TzM,1.76,
2022-06-18,TzM,1.76,
2022-06-19,TzM,1.76,
2022-06-20,TzM,1.76,
2022-06-21,TzM,2.63,
