date,site,ET_mm,n_obs,qflag_mean
2018-07-31,Oran,0.03075,48,1968.25
2018-07-31,TzM,0.9066,48,1983.0
2018-08-01,Oran,0.027,48,1983.0
2018-08-01,TzM,0.79925,48,1983.0
2018-08-02,Oran,0.0292,48,1968.25
2018-08-02,TzM,0.85335,48,1983.0
2018-08-03,Oran,0.01585,48,1983.0
2018-08-03,TzM,0.72465,48,1983.0
2018-08-04,Oran,0.0323,48,1983.0
2018-08-04,TzM,0.69165,48,1968.25
2018-08-05,Oran,0.01465,48,1835.5
2018-08-05,TzM,0.6768000000000001,48,1865.0
2018-08-06,Oran,0.01685,48,1747.0
2018-08-06,TzM,0.69135,48,1776.5
2018-08-07,Oran,0.02515,48,1732.25
2018-08-07,TzM,0.498,48,1658.5
2018-08-08,Oran,0.11235,48,1688.0
2018-08-08,TzM,0.4636,48,1806.0
2018-08-09,Oran,0.6526000000000001,48,1983.0
2018-08-09,TzM,0.7149,48,1953.5
2018-08-10,Oran,0.2422,48,1732.25
2018-08-10,TzM,0.4581,48,1806.0
2018-08-11,Oran,0.468,48,1820.75
2018-08-11,TzM,0.55435,48,1761.75
2018-08-12,Oran,0.4936,48,1806.0
2018-08-12,TzM,0.38305,48,1717.5
2018-08-13,Oran,0.9655,48,1835.5
2018-08-13,TzM,1.13555,48,1850.25
2018-08-14,Oran,0.6431,48,1968.25
2018-08-14,TzM,0.8561000000000001,48,1983.0
2018-08-15,Oran,0.14995,48,1673.25
2018-08-15,TzM,0.5638,48,1643.75
2018-08-16,Oran,0.415,48,1584.75
2018-08-16,TzM,0.38295,48,1525.75
2018-08-17,Oran,1.02725,48,1599.5
2018-08-17,TzM,0.94085,48,1643.75
2018-08-18,Oran,1.37175,48,1776.5
2018-08-18,TzM,1.29095,48,1688.0
2018-08-19,Oran,1.8942,48,1924.0
2018-08-19,TzM,2.12515,48,1894.5
2018-08-20,Oran,2.09165,48,1983.0
2018-08-20,TzM,1.9728,48,1983.0
2018-08-21,Oran,1.4241,48,1983.0
2018-08-21,TzM,1.47365,48,1924.0
2018-08-22,Oran,1.01325,48,1865.0
2018-08-22,TzM,1.11865,48,1702.75
2018-08-23,Oran,0.7797000000000001,48,1688.0
2018-08-23,TzM,0.7799,48,1643.75
2018-08-24,Oran,0.7982,48,1894.5
2018-08-24,TzM,0.72075,48,1850.25
2018-08-25,Oran,0.4995,48,1850.25
2018-08-25,TzM,0.55375,48,1850.25
2018-08-26,Oran,0.3576,48,1953.5
2018-08-26,TzM,0.56935,48,1835.5
2018-08-27,Oran,0.3263,48,1776.5
2018-08-27,TzM,0.5516,48,1776.5
2018-08-28,Oran,0.14045,48,1599.5
2018-08-28,TzM,0.3642,48,1629.0
2018-08-29,Oran,0.59435,48,1806.0
2018-08-29,TzM,1.0517,48,1850.25
2018-08-30,Oran,0.49305,48,1894.5
