date,name,source,variable,value
2019-05-19,TzM,CHIRPS,precipitation,0.0
2019-05-20,TzM,CHIRPS,precipitation,0.0
2019-05-21,TzM,CHIRPS,precipitation,0.0
2019-05-22,TzM,CHIRPS,precipitation,0.0
2019-05-23,TzM,CHIRPS,precipitation,0.0
2019-05-24,TzM,CHIRPS,precipitation,3.324545621871948
2019-05-25,TzM,CHIRPS,precipitation,0.0
2019-05-26,TzM,CHIRPS,precipitation,0.0
2019-05-27,TzM,CHIRPS,precipitation,0.0
2019-05-28,TzM,CHIRPS,precipitation,0.0
2019-05-29,TzM,CHIRPS,precipitation,0.0
2019-05-30,TzM,CHIRPS,precipitation,0.0
2019-05-31,TzM,CHIRPS,precipitation,0.0
2019-06-01,TzM,CHIRPS,precipitation,0.0
2019-06-02,TzM,CHIRPS,precipitation,0.0
2019-06-03,TzM,CHIRPS,precipitation,0.0
2019-06-04,TzM,CHIRPS,precipitation,0.0
2019-06-05,TzM,CHIRPS,precipitation,3.3928825855255127
2019-06-06,TzM,CHIRPS,precipitation,0.0
2019-06-07,TzM,CHIRPS,precipitation,0.0
2019-06-08,TzM,CHIRPS,precipitation,0.0
2019-06-09,TzM,CHIRPS,precipitation,0.0
2019-06-10,TzM,CHIRPS,precipitation,0.0
2019-06-11,TzM,CHIRPS,precipitation,1.6338995695114136
2019-06-12,TzM,CHIRPS,precipitation,0.0227548982948064
2019-06-13,TzM,CHIRPS,precipitation,1.3172558546066284
2019-06-14,TzM,CHIRPS,precipitation,3.4542832374572754
2019-06-15,TzM,CHIRPS,precipitation,0.0
2019-06-16,TzM,CHIRPS,precipitation,3.167933464050293
2019-06-17,TzM,CHIRPS,precipitation,0.0
2019-06-18,TzM,CHIRPS,precipitation,0.0
2019-06-19,TzM,CHIRPS,precipitation,0.0
2019-06-20,TzM,CHIRPS,precipitation,0.0
2019-06-21,TzM,CHIRPS,precipitation,0.0
2019-06-22,TzM,CHIRPS,precipitation,0.0
2019-06-23,TzM,CHIRPS,precipitation,0.0
2019-06-24,TzM,CHIRPS,precipitation,0.0
2019-06-25,TzM,CHIRPS,precipitation,0.0
2019-06-26,TzM,CHIRPS,precipitation,0.0
2019-06-27,TzM,CHIRPS,precipitation,0.0
2019-06-28,TzM,CHIRPS,precipitation,0.0
2019-06-29,TzM,CHIRPS,precipitation,0.0
2019-06-30,TzM,CHIRPS,precipitation,0.0
2019-07-01,TzM,CHIRPS,precipitation,0.0
2019-07-02,TzM,CHIRPS,precipitation,0.0
2019-07-03,TzM,CHIRPS,precipitation,0.0
2019-07-04,TzM,CHIRPS,precipitation,0.0
2019-07-05,TzM,CHIRPS,precipitation,0.0
2019-07-06,TzM,CHIRPS,precipitation,0.0
2019-07-07,TzM,CHIRPS,precipitation,8.478168487548828
2019-07-08,TzM,CHIRPS,precipitation,0.0
2019-07-09,TzM,CHIRPS,precipitation,0.0
2019-07-10,TzM,CHIRPS,precipitation,0.0
2019-07-11,TzM,CHIRPS,precipitation,0.0
2019-07-12,TzM,CHIRPS,precipitation,0.0
2019-07-13,TzM,CHIRPS,precipitation,0.0
2019-07-14,TzM,CHIRPS,precipitation,0.0
2019-07-15,TzM,CHIRPS,precipitation,0.0
2019-07-16,TzM,CHIRPS,precipitation,0.0
2019-07-17,TzM,CHIRPS,precipitation,0.0
2019-07-18,TzM,CHIRPS,precipitation,0.0
2019-07-19,TzM,CHIRPS,precipitation,0.0
2019-07-20,TzM,CHIRPS,precipitation,0.0
2019-07-21,TzM,CHIRPS,precipitation,0.0
2019-07-22,TzM,CHIRPS,precipitation,0.0
2019-07-23,TzM,CHIRPS,precipitation,0.0
2019-07-24,TzM,CHIRPS,precipitation,0.0
2019-07-25,TzM,CHIRPS,precipitation,0.0
2019-07-26,TzM,CHIRPS,precipitation,0.0
2019-07-27,TzM,CHIRPS,precipitation,0.0
2019-07-28,TzM,CHIRPS,precipitation,0.0
2019-07-29,TzM,CHIRPS,precipitation,0.0
2019-07-30,TzM,CHIRPS,precipitation,0.0
2019-07-31,TzM,CHIRPS,precipitation,0.0
2019-08-01,TzM,CHIRPS,precipitation,0.0
2019-08-02,TzM,CHIRPS,precipitation,0.0
2019-08-03,TzM,CHIRPS,precipitation,0.0
2019-08-04,TzM,CHIRPS,precipitation,0.0
2019-08-05,TzM,CHIRPS,precipitation,0.0
2019-08-06,TzM,CHIRPS,precipitation,0.0
2019-08-07,TzM,CHIRPS,precipitation,0.0
2019-08-08,TzM,CHIRPS,precipitation,0.0
2019-08-09,TzM,CHIRPS,precipitation,0.0
2019-08-10,TzM,CHIRPS,precipitation,0.0
2019-08-11,TzM,CHIRPS,precipitation,0.0
2019-08-12,TzM,CHIRPS,precipitation,0.0
2019-08-13,TzM,CHIRPS,precipitation,0.0
2019-08-14,TzM,CHIRPS,precipitation,0.0
2019-08-15,TzM,CHIRPS,precipitation,0.0
2019-08-16,TzM,CHIRPS,precipitation,0.0
2019-08-17,TzM,CHIRPS,precipitation,0.0
2019-08-18,TzM,CHIRPS,precipitation,0.0
2019-08-19,TzM,CHIRPS,precipitation,0.0
2019-08-20,TzM,CHIRPS,precipitation,0.0
2019-08-21,TzM,CHIRPS,precipitation,0.0
2019-08-22,TzM,CHIRPS,precipitation,0.0
2019-08-23,TzM,CHIRPS,precipitation,0.0
2019-08-24,TzM,CHIRPS,precipitation,0.0
2019-08-25,TzM,CHIRPS,precipitation,0.0
2019-08-26,TzM,CHIRPS,precipitation,22.77506256103516
2019-08-27,TzM,CHIRPS,precipitation,0.0
2019-08-28,TzM,CHIRPS,precipitation,0.0
2019-08-29,TzM,CHIRPS,precipitation,0.0
2019-08-30,TzM,CHIRPS,precipitation,0.0
2019-08-31,TzM,CHIRPS,precipitation,0.0
2019-09-01,TzM,CHIRPS,precipitation,0.0
2019-09-02,TzM,CHIRPS,precipitation,0.0
2019-09-03,TzM,CHIRPS,precipitation,0.0
2019-09-04,TzM,CHIRPS,precipitation,0.0
2019-09-05,TzM,CHIRPS,precipitation,0.0
2019-09-06,TzM,CHIRPS,precipitation,0.0
2019-09-07,TzM,CHIRPS,precipitation,0.0
2019-09-08,TzM,CHIRPS,precipitation,0.0
2019-09-09,TzM,CHIRPS,precipitation,0.0
2019-09-10,TzM,CHIRPS,precipitation,0.0
2019-09-11,TzM,CHIRPS,precipitation,0.0
2019-09-12,TzM,CHIRPS,precipitation,8.770707130432129
2019-09-13,TzM,CHIRPS,precipitation,26.312122344970703
2019-09-14,TzM,CHIRPS,precipitation,0.0
2019-09-15,TzM,CHIRPS,precipitation,8.770707130432129
2019-09-16,TzM,CHIRPS,precipitation,0.0
2019-09-17,TzM,CHIRPS,precipitation,0.0
2019-09-18,TzM,CHIRPS,precipitation,0.0
2019-09-19,TzM,CHIRPS,precipitation,0.0
2019-09-20,TzM,CHIRPS,precipitation,8.397514343261719
2019-09-21,TzM,CHIRPS,precipitation,0.0
2019-09-22,TzM,CHIRPS,precipitation,0.0
2019-09-23,TzM,CHIRPS,precipitation,0.0
2019-09-24,TzM,CHIRPS,precipitation,0.0
2019-09-25,TzM,CHIRPS,precipitation,0.0
2019-09-26,TzM,CHIRPS,precipitation,0.0
2019-09-27,TzM,CHIRPS,precipitation,0.0
2019-09-28,TzM,CHIRPS,precipitation,0.0
2019-09-29,TzM,CHIRPS,precipitation,0.0
2019-09-30,TzM,CHIRPS,precipitation,0.0
2019-10-01,TzM,CHIRPS,precipitation,0.0
2019-10-02,TzM,CHIRPS,precipitation,0.0
2019-10-03,TzM,CHIRPS,precipitation,0.0
2019-10-04,TzM,CHIRPS,precipitation,0.0
2019-10-05,TzM,CHIRPS,precipitation,0.0
2019-10-06,TzM,CHIRPS,precipitation,0.0
2019-10-07,TzM,CHIRPS,precipitation,0.0
2019-10-08,TzM,CHIRPS,precipitation,0.0
2019-10-09,TzM,CHIRPS,precipitation,0.0
2019-10-10,TzM,CHIRPS,precipitation,0.0
2019-10-11,TzM,CHIRPS,precipitation,0.0
2019-10-12,TzM,CHIRPS,precipitation,0.0
2019-10-13,TzM,CHIRPS,precipitation,0.0
2019-10-14,TzM,CHIRPS,precipitation,0.0
2019-10-15,TzM,CHIRPS,precipitation,0.0
2019-10-16,TzM,CHIRPS,precipitation,0.0
2019-10-17,TzM,CHIRPS,precipitation,0.0
2019-10-18,TzM,CHIRPS,precipitation,1.7010128498077393
2019-10-19,TzM,CHIRPS,precipitation,0.0
2019-10-20,TzM,CHIRPS,precipitation,0.0
2019-10-21,TzM,CHIRPS,precipitation,0.0
2019-10-22,TzM,CHIRPS,precipitation,20.233360290527344
2019-10-23,TzM,CHIRPS,precipitation,0.0
2019-10-24,TzM,CHIRPS,precipitation,0.0
2019-10-25,TzM,CHIRPS,precipitation,0.0
2019-10-26,TzM,CHIRPS,precipitation,0.0
2019-10-27,TzM,CHIRPS,precipitation,0.0
2019-10-28,TzM,CHIRPS,precipitation,0.0
2019-10-29,TzM,CHIRPS,precipitation,0.0
2019-10-30,TzM,CHIRPS,precipitation,0.0
2019-10-31,TzM,CHIRPS,precipitation,0.0
2019-11-01,TzM,CHIRPS,precipitation,0.0
2019-11-02,TzM,CHIRPS,precipitation,0.0
2019-11-03,TzM,CHIRPS,precipitation,0.0
2019-11-04,TzM,CHIRPS,precipitation,0.0
2019-11-05,TzM,CHIRPS,precipitation,0.0
2019-11-06,TzM,CHIRPS,precipitation,0.0
2019-11-07,TzM,CHIRPS,precipitation,0.0
2019-11-08,TzM,CHIRPS,precipitation,0.0
2019-11-09,TzM,CHIRPS,precipitation,2.9384396076202397
2019-11-10,TzM,CHIRPS,precipitation,0.0
2019-11-11,TzM,CHIRPS,precipitation,0.0259563475847244
2019-11-12,TzM,CHIRPS,precipitation,0.0280771609395742
2019-11-13,TzM,CHIRPS,precipitation,2.6244890689849854
2019-11-14,TzM,CHIRPS,precipitation,3.8143041133880615
2019-11-15,TzM,CHIRPS,precipitation,0.5827476978302002
2019-11-16,TzM,CHIRPS,precipitation,0.0
2019-11-17,TzM,CHIRPS,precipitation,0.0
2019-11-18,TzM,CHIRPS,precipitation,0.0
2019-11-19,TzM,CHIRPS,precipitation,0.0
2019-11-20,TzM,CHIRPS,precipitation,0.0
2019-11-21,TzM,CHIRPS,precipitation,0.0
2019-11-22,TzM,CHIRPS,precipitation,10.282305717468262
2019-11-23,TzM,CHIRPS,precipitation,0.0
2019-11-24,TzM,CHIRPS,precipitation,0.0
2019-11-25,TzM,CHIRPS,precipitation,0.0
2019-11-26,TzM,CHIRPS,precipitation,0.0
2019-11-27,TzM,CHIRPS,precipitation,0.0
2019-11-28,TzM,CHIRPS,precipitation,0.0
2019-11-29,TzM,CHIRPS,precipitation,0.0
2019-11-30,TzM,CHIRPS,precipitation,0.0
2019-12-01,TzM,CHIRPS,precipitation,0.0
2019-12-02,TzM,CHIRPS,precipitation,0.0
2019-12-03,TzM,CHIRPS,precipitation,0.0
2019-12-04,TzM,CHIRPS,precipitation,0.0
2019-12-05,TzM,CHIRPS,precipitation,0.0
2019-12-06,TzM,CHIRPS,precipitation,0.0
2019-12-07,TzM,CHIRPS,precipitation,0.0
2019-12-08,TzM,CHIRPS,precipitation,0.0
2019-12-09,TzM,CHIRPS,precipitation,0.0
2019-12-10,TzM,CHIRPS,precipitation,0.0
2019-12-11,TzM,CHIRPS,precipitation,0.0
2019-12-12,TzM,CHIRPS,precipitation,0.0
2019-12-13,TzM,CHIRPS,precipitation,0.0
2019-12-14,TzM,CHIRPS,precipitation,0.0
2019-12-15,TzM,CHIRPS,precipitation,0.0
2019-12-16,TzM,CHIRPS,precipitation,8.24476146697998
2019-12-17,TzM,CHIRPS,precipitation,2.061190366744995
2019-12-18,TzM,CHIRPS,precipitation,0.0
2019-12-19,TzM,CHIRPS,precipitation,8.24476146697998
2019-12-20,TzM,CHIRPS,precipitation,10.305953025817873
2019-12-21,TzM,CHIRPS,precipitation,0.0
2019-12-22,TzM,CHIRPS,precipitation,0.0
2019-12-23,TzM,CHIRPS,precipitation,0.0
2019-12-24,TzM,CHIRPS,precipitation,0.0
2019-12-25,TzM,CHIRPS,precipitation,0.0
2019-12-26,TzM,CHIRPS,precipitation,0.0
2019-12-27,TzM,CHIRPS,precipitation,0.0
2019-12-28,TzM,CHIRPS,precipitation,0.0
2019-12-29,TzM,CHIRPS,precipitation,0.0
2019-12-30,TzM,CHIRPS,precipitation,0.0
2019-12-31,TzM,CHIRPS,precipitation,0.0
2020-01-01,TzM,CHIRPS,precipitation,0.0
2020-01-02,TzM,CHIRPS,precipitation,0.0
2020-01-03,TzM,CHIRPS,precipitation,0.0
2020-01-04,TzM,CHIRPS,precipitation,0.0
2020-01-05,TzM,CHIRPS,precipitation,0.0
2020-01-06,TzM,CHIRPS,precipitation,0.0
2020-01-07,TzM,CHIRPS,precipitation,0.0
2020-01-08,TzM,CHIRPS,precipitation,0.0
2020-01-09,TzM,CHIRPS,precipitation,0.0
2020-01-10,TzM,CHIRPS,precipitation,0.0
2020-01-11,TzM,CHIRPS,precipitation,0.0
2020-01-12,TzM,CHIRPS,precipitation,0.0
2020-01-13,TzM,CHIRPS,precipitation,0.0
2020-01-14,TzM,CHIRPS,precipitation,0.0
2020-01-15,TzM,CHIRPS,precipitation,0.0
2020-01-16,TzM,CHIRPS,precipitation,0.0
2020-01-17,TzM,CHIRPS,precipitation,0.0
2020-01-18,TzM,CHIRPS,precipitation,9.678411483764648
2020-01-19,TzM,CHIRPS,precipitation,2.419602870941162
2020-01-20,TzM,CHIRPS,precipitation,2.419602870941162
2020-01-21,TzM,CHIRPS,precipitation,18.226808547973636
2020-01-22,TzM,CHIRPS,precipitation,0.0
2020-01-23,TzM,CHIRPS,precipitation,0.0
2020-01-24,TzM,CHIRPS,precipitation,0.0
2020-01-25,TzM,CHIRPS,precipitation,6.075603008270264
2020-01-26,TzM,CHIRPS,precipitation,0.0
2020-01-27,TzM,CHIRPS,precipitation,0.0
2020-01-28,TzM,CHIRPS,precipitation,0.0
2020-01-29,TzM,CHIRPS,precipitation,0.0
2020-01-30,TzM,CHIRPS,precipitation,0.0
2020-01-31,TzM,CHIRPS,precipitation,0.0
2020-02-01,TzM,CHIRPS,precipitation,4.923286437988281
2020-02-02,TzM,CHIRPS,precipitation,0.0
2020-02-03,TzM,CHIRPS,precipitation,0.0
2020-02-04,TzM,CHIRPS,precipitation,0.0
2020-02-05,TzM,CHIRPS,precipitation,0.0
2020-02-06,TzM,CHIRPS,precipitation,0.0
2020-02-07,TzM,CHIRPS,precipitation,0.0
2020-02-08,TzM,CHIRPS,precipitation,0.0
2020-02-09,TzM,CHIRPS,precipitation,0.0
2020-02-10,TzM,CHIRPS,precipitation,0.0
2020-02-11,TzM,CHIRPS,precipitation,0.0
2020-02-12,TzM,CHIRPS,precipitation,0.0
2020-02-13,TzM,CHIRPS,precipitation,0.0
2020-02-14,TzM,CHIRPS,precipitation,0.0
2020-02-15,TzM,CHIRPS,precipitation,0.0
2020-02-16,TzM,CHIRPS,precipitation,0.0
2020-02-17,TzM,CHIRPS,precipitation,0.0
2020-02-18,TzM,CHIRPS,precipitation,0.0
2020-02-19,TzM,CHIRPS,precipitation,0.0
2020-02-20,TzM,CHIRPS,precipitation,0.0
2020-02-21,TzM,CHIRPS,precipitation,0.0
2020-02-22,TzM,CHIRPS,precipitation,0.0
2020-02-23,TzM,CHIRPS,precipitation,0.0
2020-02-24,TzM,CHIRPS,precipitation,0.0
2020-02-25,TzM,CHIRPS,precipitation,0.0
2020-02-26,TzM,CHIRPS,precipitation,0.0
2020-02-27,TzM,CHIRPS,precipitation,0.0
2020-02-28,TzM,CHIRPS,precipitation,0.0
2020-02-29,TzM,CHIRPS,precipitation,0.0
2020-03-01,TzM,CHIRPS,precipitation,0.0
2020-03-02,TzM,CHIRPS,precipitation,3.594930648803711
2020-03-03,TzM,CHIRPS,precipitation,0.0
2020-03-04,TzM,CHIRPS,precipitation,0.0
2020-03-05,TzM,CHIRPS,precipitation,0.0
2020-03-06,TzM,CHIRPS,precipitation,0.0
2020-03-07,TzM,CHIRPS,precipitation,0.0
2020-03-08,TzM,CHIRPS,precipitation,0.0
2020-03-09,TzM,CHIRPS,precipitation,0.0
2020-03-10,TzM,CHIRPS,precipitation,0.0
2020-03-11,TzM,CHIRPS,precipitation,0.0
2020-03-12,TzM,CHIRPS,precipitation,0.0
2020-03-13,TzM,CHIRPS,precipitation,0.0
2020-03-14,TzM,CHIRPS,precipitation,0.0
2020-03-15,TzM,CHIRPS,precipitation,1.8091013431549072
2020-03-16,TzM,CHIRPS,precipitation,0.0
2020-03-17,TzM,CHIRPS,precipitation,0.0
2020-03-18,TzM,CHIRPS,precipitation,7.052927494049072
2020-03-19,TzM,CHIRPS,precipitation,0.0
2020-03-20,TzM,CHIRPS,precipitation,0.0
2020-03-21,TzM,CHIRPS,precipitation,0.0
2020-03-22,TzM,CHIRPS,precipitation,0.0
2020-03-23,TzM,CHIRPS,precipitation,0.0
2020-03-24,TzM,CHIRPS,precipitation,13.66524887084961
2020-03-25,TzM,CHIRPS,precipitation,0.0
2020-03-26,TzM,CHIRPS,precipitation,0.0
2020-03-27,TzM,CHIRPS,precipitation,0.0
2020-03-28,TzM,CHIRPS,precipitation,0.0
2020-03-29,TzM,CHIRPS,precipitation,0.0
2020-03-30,TzM,CHIRPS,precipitation,0.0
2020-03-31,TzM,CHIRPS,precipitation,14.742855072021484
2020-04-01,TzM,CHIRPS,precipitation,0.0
2020-04-02,TzM,CHIRPS,precipitation,9.518310546875
2020-04-03,TzM,CHIRPS,precipitation,0.0
2020-04-04,TzM,CHIRPS,precipitation,0.0
2020-04-05,TzM,CHIRPS,precipitation,9.518310546875
2020-04-06,TzM,CHIRPS,precipitation,0.0
2020-04-07,TzM,CHIRPS,precipitation,0.0
2020-04-08,TzM,CHIRPS,precipitation,0.0
2020-04-09,TzM,CHIRPS,precipitation,0.0
2020-04-10,TzM,CHIRPS,precipitation,0.0
2020-04-11,TzM,CHIRPS,precipitation,0.0
2020-04-12,TzM,CHIRPS,precipitation,0.0
2020-04-13,TzM,CHIRPS,precipitation,0.0
2020-04-14,TzM,CHIRPS,precipitation,0.0
2020-04-15,TzM,CHIRPS,precipitation,0.0
2020-04-16,TzM,CHIRPS,precipitation,0.0
2020-04-17,TzM,CHIRPS,precipitation,0.0
2020-04-18,TzM,CHIRPS,precipitation,0.0
2020-04-19,TzM,CHIRPS,precipitation,0.0
2020-04-20,TzM,CHIRPS,precipitation,22.188419342041016
2020-04-21,TzM,CHIRPS,precipitation,0.0
2020-04-22,TzM,CHIRPS,precipitation,0.0
2020-04-23,TzM,CHIRPS,precipitation,0.0
2020-04-24,TzM,CHIRPS,precipitation,0.0
2020-04-25,TzM,CHIRPS,precipitation,0.0
2020-04-26,TzM,CHIRPS,precipitation,0.0
2020-04-27,TzM,CHIRPS,precipitation,0.0
2020-04-28,TzM,CHIRPS,precipitation,0.0
2020-04-29,TzM,CHIRPS,precipitation,0.0
2020-04-30,TzM,CHIRPS,precipitation,0.0
2020-05-01,TzM,CHIRPS,precipitation,0.0
2020-05-02,TzM,CHIRPS,precipitation,0.0
2020-05-03,TzM,CHIRPS,precipitation,0.0
2020-05-04,TzM,CHIRPS,precipitation,0.0
2020-05-05,TzM,CHIRPS,precipitation,0.0
2020-05-06,TzM,CHIRPS,precipitation,0.0
2020-05-07,TzM,CHIRPS,precipitation,0.0
2020-05-08,TzM,CHIRPS,precipitation,0.0
2020-05-09,TzM,CHIRPS,precipitation,4.384252071380615
2020-05-10,TzM,CHIRPS,precipitation,0.0
2020-05-11,TzM,CHIRPS,precipitation,0.0
2020-05-12,TzM,CHIRPS,precipitation,10.843223571777344
2020-05-13,TzM,CHIRPS,precipitation,0.0
2020-05-14,TzM,CHIRPS,precipitation,10.843223571777344
2020-05-15,TzM,CHIRPS,precipitation,0.0
2020-05-16,TzM,CHIRPS,precipitation,12.154723167419434
2020-05-17,TzM,CHIRPS,precipitation,0.0
2020-05-18,TzM,CHIRPS,precipitation,0.0
2020-05-19,TzM,CHIRPS,precipitation,0.0
2020-05-20,TzM,CHIRPS,precipitation,0.0
2020-05-21,TzM,CHIRPS,precipitation,0.0
2020-05-22,TzM,CHIRPS,precipitation,0.0
2020-05-23,TzM,CHIRPS,precipitation,0.0
2020-05-24,TzM,CHIRPS,precipitation,0.0323477312922477
2020-05-25,TzM,CHIRPS,precipitation,4.509137630462647
2020-05-26,TzM,CHIRPS,precipitation,0.0
2020-05-27,TzM,CHIRPS,precipitation,0.0
2020-05-28,TzM,CHIRPS,precipitation,0.0
2020-05-29,TzM,CHIRPS,precipitation,0.0
2020-05-30,TzM,CHIRPS,precipitation,0.0
2020-05-31,TzM,CHIRPS,precipitation,0.0
2020-06-01,TzM,CHIRPS,precipitation,0.6050617694854736
2020-06-02,TzM,CHIRPS,precipitation,0.0
2020-06-03,TzM,CHIRPS,precipitation,0.0
2020-06-04,TzM,CHIRPS,precipitation,14.793634414672852
2020-06-05,TzM,CHIRPS,precipitation,0.0441816002130508
2020-06-06,TzM,CHIRPS,precipitation,0.0
2020-06-07,TzM,CHIRPS,precipitation,0.0
2020-06-08,TzM,CHIRPS,precipitation,0.0
2020-06-09,TzM,CHIRPS,precipitation,0.0
2020-06-10,TzM,CHIRPS,precipitation,0.0
2020-06-11,TzM,CHIRPS,precipitation,2.2643847465515137
2020-06-12,TzM,CHIRPS,precipitation,3.959806442260742
2020-06-13,TzM,CHIRPS,precipitation,0.1099108755588531
2020-06-14,TzM,CHIRPS,precipitation,0.0
2020-06-15,TzM,CHIRPS,precipitation,0.0
2020-06-16,TzM,CHIRPS,precipitation,0.0
2020-06-17,TzM,CHIRPS,precipitation,0.0
2020-06-18,TzM,CHIRPS,precipitation,0.0
2020-06-19,TzM,CHIRPS,precipitation,0.0
2020-06-20,TzM,CHIRPS,precipitation,0.0
2020-06-21,TzM,CHIRPS,precipitation,0.0
2020-06-22,TzM,CHIRPS,precipitation,0.0
2020-06-23,TzM,CHIRPS,precipitation,0.0
2020-06-24,TzM,CHIRPS,precipitation,0.0
2020-06-25,TzM,CHIRPS,precipitation,0.0
2020-06-26,TzM,CHIRPS,precipitation,0.0
2020-06-27,TzM,CHIRPS,precipitation,0.0
2020-06-28,TzM,CHIRPS,precipitation,0.0
2020-06-29,TzM,CHIRPS,precipitation,0.0
2020-06-30,TzM,CHIRPS,precipitation,0.0
2020-07-01,TzM,CHIRPS,precipitation,0.0
2020-07-02,TzM,CHIRPS,precipitation,0.0
2020-07-03,TzM,CHIRPS,precipitation,0.0
2020-07-04,TzM,CHIRPS,precipitation,0.0
2020-07-05,TzM,CHIRPS,precipitation,0.0
2020-07-06,TzM,CHIRPS,precipitation,0.0
2020-07-07,TzM,CHIRPS,precipitation,0.0
2020-07-08,TzM,CHIRPS,precipitation,0.0
2020-07-09,TzM,CHIRPS,precipitation,3.389749765396118
2020-07-10,TzM,CHIRPS,precipitation,0.0
2020-07-11,TzM,CHIRPS,precipitation,0.0
2020-07-12,TzM,CHIRPS,precipitation,2.3828816413879395
2020-07-13,TzM,CHIRPS,precipitation,0.0
2020-07-14,TzM,CHIRPS,precipitation,4.765763282775879
2020-07-15,TzM,CHIRPS,precipitation,0.0
2020-07-16,TzM,CHIRPS,precipitation,0.0
2020-07-17,TzM,CHIRPS,precipitation,1.3213131427764893
2020-07-18,TzM,CHIRPS,precipitation,0.0
2020-07-19,TzM,CHIRPS,precipitation,0.0
2020-07-20,TzM,CHIRPS,precipitation,0.0
2020-07-21,TzM,CHIRPS,precipitation,0.0
2020-07-22,TzM,CHIRPS,precipitation,0.0
2020-07-23,TzM,CHIRPS,precipitation,0.0
2020-07-24,TzM,CHIRPS,precipitation,0.0
2020-07-25,TzM,CHIRPS,precipitation,0.0
2020-07-26,TzM,CHIRPS,precipitation,0.0
2020-07-27,TzM,CHIRPS,precipitation,0.0
2020-07-28,TzM,CHIRPS,precipitation,0.0
2020-07-29,TzM,CHIRPS,precipitation,0.0
2020-07-30,TzM,CHIRPS,precipitation,1.724445343017578
2020-07-31,TzM,CHIRPS,precipitation,0.0
2020-08-01,TzM,CHIRPS,precipitation,0.0
2020-08-02,TzM,CHIRPS,precipitation,0.0
2020-08-03,TzM,CHIRPS,precipitation,3.4810705184936523
2020-08-04,TzM,CHIRPS,precipitation,0.0
2020-08-05,TzM,CHIRPS,precipitation,0.0
2020-08-06,TzM,CHIRPS,precipitation,0.0
2020-08-07,TzM,CHIRPS,precipitation,0.0
2020-08-08,TzM,CHIRPS,precipitation,0.0
2020-08-09,TzM,CHIRPS,precipitation,0.0
2020-08-10,TzM,CHIRPS,precipitation,0.0
2020-08-11,TzM,CHIRPS,precipitation,7.285727500915527
2020-08-12,TzM,CHIRPS,precipitation,0.0
2020-08-13,TzM,CHIRPS,precipitation,0.0
2020-08-14,TzM,CHIRPS,precipitation,0.0
2020-08-15,TzM,CHIRPS,precipitation,0.0
2020-08-16,TzM,CHIRPS,precipitation,0.0
2020-08-17,TzM,CHIRPS,precipitation,0.0
2020-08-18,TzM,CHIRPS,precipitation,0.0
2020-08-19,TzM,CHIRPS,precipitation,0.0
2020-08-20,TzM,CHIRPS,precipitation,0.0
2020-08-21,TzM,CHIRPS,precipitation,0.0
2020-08-22,TzM,CHIRPS,precipitation,0.0
2020-08-23,TzM,CHIRPS,precipitation,0.0
2020-08-24,TzM,CHIRPS,precipitation,0.0
2020-08-25,TzM,CHIRPS,precipitation,0.0
2020-08-26,TzM,CHIRPS,precipitation,0.0
2020-08-27,TzM,CHIRPS,precipitation,0.0
2020-08-28,TzM,CHIRPS,precipitation,0.0
2020-08-29,TzM,CHIRPS,precipitation,0.0
2020-08-30,TzM,CHIRPS,precipitation,0.0
2020-08-31,TzM,CHIRPS,precipitation,0.0
2020-09-01,TzM,CHIRPS,precipitation,0.0
2020-09-02,TzM,CHIRPS,precipitation,0.0
2020-09-03,TzM,CHIRPS,precipitation,0.0
2020-09-04,TzM,CHIRPS,precipitation,0.0
2020-09-05,TzM,CHIRPS,precipitation,0.0
2020-09-06,TzM,CHIRPS,precipitation,0.0
2020-09-07,TzM,CHIRPS,precipitation,0.0
2020-09-08,TzM,CHIRPS,precipitation,0.0
2020-09-09,TzM,CHIRPS,precipitation,0.0
2020-09-10,TzM,CHIRPS,precipitation,0.0
2020-09-11,TzM,CHIRPS,precipitation,0.0
2020-09-12,TzM,CHIRPS,precipitation,0.0
2020-09-13,TzM,CHIRPS,precipitation,0.0
2020-09-14,TzM,CHIRPS,precipitation,0.0
2020-09-15,TzM,CHIRPS,precipitation,0.0
2020-09-16,TzM,CHIRPS,precipitation,0.2199530452489853
2020-09-17,TzM,CHIRPS,precipitation,2.873936176300049
2020-09-18,TzM,CHIRPS,precipitation,19.552492141723636
2020-09-19,TzM,CHIRPS,precipitation,0.7410767674446106
2020-09-20,TzM,CHIRPS,precipitation,0.125768169760704
2020-09-21,TzM,CHIRPS,precipitation,0.0
2020-09-22,TzM,CHIRPS,precipitation,0.0
2020-09-23,TzM,CHIRPS,precipitation,0.0
2020-09-24,TzM,CHIRPS,precipitation,0.0
2020-09-25,TzM,CHIRPS,precipitation,0.0
2020-09-26,TzM,CHIRPS,precipitation,0.0
2020-09-27,TzM,CHIRPS,precipitation,0.0
2020-09-28,TzM,CHIRPS,precipitation,0.0
2020-09-29,TzM,CHIRPS,precipitation,0.0
2020-09-30,TzM,CHIRPS,precipitation,0.0
2020-10-01,TzM,CHIRPS,precipitation,2.4801082611083984
2020-10-02,TzM,CHIRPS,precipitation,4.960216522216797
2020-10-03,TzM,CHIRPS,precipitation,0.0
2020-10-04,TzM,CHIRPS,precipitation,0.0
2020-10-05,TzM,CHIRPS,precipitation,0.0
2020-10-06,TzM,CHIRPS,precipitation,0.0
