date,site,CHIRPS_precipitation,LAI_Fpar,LAI_Lai,LST_LST_Day_1km,MOD16_ET,MOD16_PET,PML_ET,PML_Ec,PML_Ei,PML_Es,PML_V2_long_ET,PML_V2_long_Ec,PML_V2_long_Ei,PML_V2_long_Es,PML_V2_long_GPP,S2_NDMI,S2_NDVI,S2_NDWI
2021-08-13,TzM,0.0,0.2712903225806452,0.4509677419354839,42.69076923076932,0.455891719745223,7.093550955414013,1.5103418803418802,1.2303418803418802,0.0,0.28,,,,,,0.0053601133134519065,0.31388321592382973,-0.4525203533115579
2021-08-14,TzM,0.0,0.2712903225806452,0.4509677419354839,45.003076923077,0.455891719745223,7.093550955414013,1.5103418803418802,1.2303418803418802,0.0,0.28,,,,,,0.0053601133134519065,0.31388321592382973,-0.4525203533115579
2021-08-15,TzM,0.0,0.2712903225806452,0.4509677419354839,39.69076923076932,0.455891719745223,7.093550955414013,1.5103418803418802,1.2303418803418802,0.0,0.28,,,,,,0.0053601133134519065,0.31388321592382973,-0.4525203533115579
2021-08-16,TzM,0.0,0.2712903225806452,0.4509677419354839,44.90692307692308,0.455891719745223,7.093550955414013,1.5103418803418802,1.2303418803418802,0.0,0.28,,,,,,0.021284886312654062,0.3299535176276138,-0.4760302524784866
2021-08-17,TzM,0.0,0.3306451612903226,0.5916129032258065,37.36153846153849,0.455891719745223,7.093550955414013,1.5103418803418802,1.2303418803418802,0.0,0.28,,,,,,0.021284886312654062,0.3299535176276138,-0.4760302524784866
2021-08-18,TzM,0.0,0.3306451612903226,0.5916129032258065,40.910000000000025,0.455891719745223,7.093550955414013,1.5103418803418802,1.2303418803418802,0.0,0.28,,,,,,0.027496296147087165,0.3542266187004987,-0.4955702079433589
2021-08-19,TzM,0.0,0.3306451612903226,0.5916129032258065,36.46076923076919,0.455891719745223,7.093550955414013,1.5103418803418802,1.2303418803418802,0.0,0.28,,,,,,0.027496296147087165,0.3542266187004987,-0.4955702079433589
2021-08-20,TzM,0.0,0.3306451612903226,0.5916129032258065,41.473076923076974,0.455891719745223,7.093550955414013,1.5103418803418802,1.2303418803418802,0.0,0.28,,,,,,0.027496296147087165,0.3542266187004987,-0.4955702079433589
2021-08-21,TzM,0.0,0.37858064516129036,0.6858064516129032,42.67923076923074,0.7725318471337579,5.977866242038217,1.8979059829059828,1.0917521367521368,0.0463247863247863,0.7598290598290598,,,,,,0.02483149872870206,0.3551023270294138,-0.49817335772559757
2021-08-22,TzM,0.0,0.37858064516129036,0.6858064516129032,37.14000000000004,0.7725318471337579,5.977866242038217,1.8979059829059828,1.0917521367521368,0.0463247863247863,0.7598290598290598,,,,,,0.02483149872870206,0.3551023270294138,-0.49817335772559757
2021-08-23,TzM,0.0,0.37858064516129036,0.6858064516129032,37.8407692307693,0.7725318471337579,5.977866242038217,1.8979059829059828,1.0917521367521368,0.0463247863247863,0.7598290598290598,,,,,,0.011478328843225123,0.3411124242214471,-0.4833362407503856
2021-08-24,TzM,8.213512420654297,0.37858064516129036,0.6858064516129032,30.922307692307697,0.7725318471337579,5.977866242038217,1.8979059829059828,1.0917521367521368,0.0463247863247863,0.7598290598290598,,,,,,0.011478328843225123,0.3411124242214471,-0.4833362407503856
2021-08-25,TzM,5.475675106048584,0.3568387096774193,0.6464516129032258,33.24153846153848,0.7725318471337579,5.977866242038217,1.8979059829059828,1.0917521367521368,0.0463247863247863,0.7598290598290598,,,,,,0.011478328843225123,0.3411124242214471,-0.4833362407503856
2021-08-26,TzM,0.0,0.3568387096774193,0.6464516129032258,37.576923076923094,0.7725318471337579,5.977866242038217,1.8979059829059828,1.0917521367521368,0.0463247863247863,0.7598290598290598,,,,,,0.009365301683066955,0.3515329874298953,-0.49533819084401487
2021-08-27,TzM,0.0,0.3568387096774193,0.6464516129032258,41.99384615384622,0.7725318471337579,5.977866242038217,1.8979059829059828,1.0917521367521368,0.0463247863247863,0.7598290598290598,,,,,,0.009365301683066955,0.3515329874298953,-0.49533819084401487
2021-08-28,TzM,0.0,0.3568387096774193,0.6464516129032258,39.60769230769233,0.7725318471337579,5.977866242038217,1.8979059829059828,1.0917521367521368,0.0463247863247863,0.7598290598290598,,,,,,0.02614811978255172,0.36999680678918045,-0.5173126793114682
2021-08-29,TzM,0.0,0.2705161290322581,0.503225806451613,40.13461538461536,1.05,5.65,2.8662820512820515,0.9923076923076924,0.0826495726495726,1.7913247863247863,,,,,,0.02614811978255172,0.36999680678918045,-0.5173126793114682
2021-08-30,TzM,0.0,0.2705161290322581,0.503225806451613,35.25538461538463,1.05,5.65,2.8662820512820515,0.9923076923076924,0.0826495726495726,1.7913247863247863,,,,,,0.02614811978255172,0.36999680678918045,-0.5173126793114682
2021-08-31,TzM,11.441571235656738,0.2705161290322581,0.503225806451613,30.861538461538487,1.05,5.65,2.8662820512820515,0.9923076923076924,0.0826495726495726,1.7913247863247863,,,,,,0.0029884480002543494,0.35004797577525043,-0.49296321568410917
2021-09-01,TzM,13.94909954071045,0.2705161290322581,0.503225806451613,30.861538461538487,1.05,5.65,2.8662820512820515,0.9923076923076924,0.0826495726495726,1.7913247863247863,,,,,,0.0029884480002543494,0.35004797577525043,-0.49296321568410917
2021-09-02,TzM,0.0,0.3807741935483871,0.7748387096774194,30.861538461538487,1.05,5.65,2.8662820512820515,0.9923076923076924,0.0826495726495726,1.7913247863247863,,,,,,0.09597154855415857,0.4168723597782313,-0.5412336586541676
2021-09-03,TzM,0.0,0.3807741935483871,0.7748387096774194,30.665384615384653,1.05,5.65,2.8662820512820515,0.9923076923076924,0.0826495726495726,1.7913247863247863,,,,,,0.09597154855415857,0.4168723597782313,-0.5412336586541676
2021-09-04,TzM,0.0,0.3807741935483871,0.7748387096774194,31.227692307692337,1.05,5.65,2.8662820512820515,0.9923076923076924,0.0826495726495726,1.7913247863247863,,,,,,0.09597154855415857,0.4168723597782313,-0.5412336586541676
2021-09-05,TzM,0.0,0.3807741935483871,0.7748387096774194,32.87076923076921,1.05,5.65,2.8662820512820515,0.9923076923076924,0.0826495726495726,1.7913247863247863,,,,,,0.009807233203453836,0.3632370880283534,-0.5046261886513264
2021-09-06,TzM,1.551861047744751,0.3483870967741936,0.6774193548387097,32.87076923076921,0.6773885350318471,5.377149681528663,2.192222222222222,0.8893162393162393,0.0145299145299145,1.2883760683760683,,,,,,0.009807233203453836,0.3632370880283534,-0.5046261886513264
2021-09-07,TzM,0.0,0.3483870967741936,0.6774193548387097,25.727692307692337,0.6773885350318471,5.377149681528663,2.192222222222222,0.8893162393162393,0.0145299145299145,1.2883760683760683,,,,,,0.009807233203453836,0.3632370880283534,-0.5046261886513264
2021-09-08,TzM,0.0,0.3483870967741936,0.6774193548387097,34.32000000000005,0.6773885350318471,5.377149681528663,2.192222222222222,0.8893162393162393,0.0145299145299145,1.2883760683760683,,,,,,0.009807233203453836,0.3632370880283534,-0.5046261886513264
