date,SWC,LE,H,G,Rn,VPD,ET,EF,site,NDVI,GPP_proxy,phen
2023-08-28,15.281140625,301.4523277777778,126.1597895555556,39.27168644711092,419.0704833333334,2.02328,4.00210795,0.7937158575783609,Tarazona,0.4238,177.6020708366667,growing
2023-08-29,15.079233333333331,222.5419592307692,106.9055773076923,36.45039356862997,348.8068961538461,1.88459,4.26695055,0.7124614259312755,Tarazona,0.4238,147.82436258999996,growing
2023-08-30,15.19871111111111,342.1018666666667,38.51503866666667,57.54389278803231,387.7439533333333,2.49668,3.7905405,1.0360442275561996,Tarazona,0.4238,164.32588742266665,growing
2023-08-31,15.52925925925925,299.7193588888889,46.79955500000001,32.70942690891674,407.7689777777778,3.35142,4.00207075,0.799124720846491,Tarazona,0.4238,172.81249278222225,growing
2023-09-01,15.22098999999999,267.9814470588235,21.30326352941177,23.85265799999994,322.2363176470589,2.24398,3.37513135,0.8981103300891325,Tarazona,0.4238,136.56375141882356,growing
2023-09-02,,187.5994333333333,32.36308954545454,12.82484460317439,295.6726109090909,1.87066,2.9621465,0.6632523062969268,Tarazona,0.4238,125.30605250327272,growing
2023-09-04,24.9700037037037,187.8787411764706,24.96559117647059,38.17515694141578,272.4242607647059,1.16279,2.3550466,0.8020467874156745,Tarazona,0.44195,120.39790204496177,growing
2023-09-05,21.822307692307692,243.9890857142857,54.91233333333334,42.22830595791799,386.1496823809524,1.96344,3.7852568,0.7094327437622581,Tarazona,0.44195,170.6588521282619,growing
2023-09-06,18.15856428571428,246.1374111111111,61.57513777777778,43.27723509074982,388.7667944444444,2.07473,3.2723837,0.7124308230082524,Tarazona,0.44195,171.8154848047222,growing
2023-09-07,17.154647916666647,172.0853846153846,62.30007346153846,38.14302369166214,320.8225769230769,2.78716,3.33882435,0.6087648811108296,Tarazona,0.44195,141.78753787115383,growing
2023-09-08,16.61693958333333,159.0546966666667,103.3872291666667,33.64781348090992,362.4601404166667,2.75288,2.82327195,0.48372485955413325,Tarazona,0.44195,160.18925905714585,growing
2023-09-09,16.2460375,139.9466195833333,81.67249583333333,26.7039205836823,315.3017666666667,3.29001,2.16831625,0.48491914088330573,Tarazona,0.4601,145.07034284333335,growing
2023-09-10,16.07857872340425,192.9938181818182,63.49168181818182,25.99099570580096,327.3402136363636,3.00098,3.13675785,0.6404324507863436,Tarazona,0.4601,150.6092322940909,growing
2023-09-11,16.31451041666666,189.9116,61.69713,27.19922269151513,309.41135,2.2200100000000003,3.37227765,0.6729391887273802,Tarazona,0.4601,142.36016213500002,growing
2023-09-12,16.34403571428571,48.25275,-34.0133,,-41.9835,1.49174,0.07103435,,Tarazona,0.4601,0.0,growing
2023-09-13,16.17555151515151,179.0878473684211,65.06910894736842,53.78116385730839,329.6995105263158,2.2190700000000003,2.51076695,0.6490610339270244,Tarazona,0.4601,151.6947447931579,growing
