site,date,is_growing,H,LE,LE_corr,H_corr,G,ET,VPD,SWC_mean,GPP_proxy,EF_corr,Bowen_corr,swc_th,vpd_th,drought_type,Irrig_mm,Rain_mm,IrrigRain_mm,days_since_irrig,bucket
Oran,2018-01-20,True,-2.4932372916666665,11.256732745208334,15.26152475283977,-3.3802528231534215,-0.7257641666666665,0.8316581390064777,6.694803916666667,12.706456805555556,-0.011483046708333333,1.2845026057107218,-0.22148853917918293,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-21,True,10.64172670212766,7.567199182978724,10.25937101419221,14.427718873099305,4.1814190957446815,0.5357930606369677,6.006498191489361,12.667528085106383,-0.013901867531914894,0.41557636242389007,1.4062966290175927,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-22,True,16.794025375,5.897764958333333,7.996004518837792,22.768812208807415,-1.7293091000000003,0.5811594387580497,5.924196645833334,12.57807548611111,-0.0172066863125,0.25990743223419227,2.8475236795034764,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-23,True,28.992068283124997,7.672274929791667,10.401829411953448,39.30653571990299,-8.026470187500001,0.609221395165024,4.438338062500001,12.244885277777778,-0.007080472875,0.20925712170097627,3.778809876917726,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-24,True,15.757287333333332,9.253950327916668,12.546215246263815,21.363235329331307,0.2913138749999998,0.715941714467836,6.480987270833334,12.141584305555556,-0.0098817441875,0.36999169946131233,1.7027633361936099,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-25,True,23.843527243723404,10.927022142340427,14.814513471605947,32.326305461945964,-1.727972574468085,0.768457458208609,4.7062104042553194,11.934178652482268,-0.008185669744680851,0.3142608424450152,2.182070003439787,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-26,True,-2.2369362127659573,35.188303680851064,47.70719708739183,-3.0327678691832958,-15.728861229787233,2.4372287816212057,3.197580006382979,14.033254680851062,-0.012446448936170213,1.0678859903138325,-0.06357044752865607,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-27,True,22.621886916666668,12.014760437500001,16.28923489317083,30.67004387055481,-7.442864854166667,0.8393370393682987,4.123390541666667,14.066659236111112,-0.01287560125,0.3468800058691208,1.8828412796363478,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-28,True,-0.8078219208333332,24.34125742770833,33.001112414820895,-1.0952195916645897,1.6000661458333332,1.8368859192946807,3.7737536874999997,17.58099361111111,-0.008094428041666667,1.034326561483016,-0.0331873537442551,17.43303296,10.551727677355073,normal,0.0,0.0,0.0,,
Oran,2018-01-29,True,14.872366729166666,12.605584285979168,17.090255312881077,20.163487763987685,-0.8608003187500001,0.9572877935805983,3.645205395833333,17.012211597222223,-0.021863951541666666,0.45875270244971966,1.1798236711414303,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
Oran,2018-01-30,True,24.939397608333334,13.862347710416666,18.79413569670568,33.81205208789453,-7.3066710187499995,1.134886626117999,2.8474845625,15.80013236111111,-0.015792095041666666,0.3572609323766172,1.799074596115705,17.43303296,10.551727677355073,soil dry,0.0,0.0,0.0,,
